GEOID,NAME,employment_rate_pct,unemployment_rate_pct,commute_drove_alone_pct,commute_public_transit_pct,commute_walked_pct,commute_wfh_pct,mean_commute_time_min,median_household_income,mean_household_income,per_capita_income,hh_income_under_10k_pct,hh_income_10k_15k_pct,hh_income_15k_25k_pct,hh_income_25k_35k_pct,hh_income_35k_50k_pct,hh_income_50k_75k_pct,hh_income_75k_100k_pct,hh_income_100k_150k_pct,hh_income_150k_200k_pct,hh_income_200k_plus_pct,poverty_rate_pct,snap_benefits_pct,no_health_insurance_pct,hh_no_vehicle_pct,hh_1_vehicle_pct,hh_2_vehicles_pct,hh_3plus_vehicles_pct,owner_occupied_pct,renter_occupied_pct,median_gross_rent,rent_burden_30pct_plus,rent_burden_50pct_plus,total_housing_units,occupied_units_pct,vacant_units_pct,total_population,median_age,under_18_pct,age_65_plus_pct,white_alone_pct,black_alone_pct,two_or_more_races_pct,asian_alone_pct,hispanic_latino_pct,foreign_born_pct,year
12086008208,Census Tract 82.08; Miami-Dade County; Florida,67.2,7.8,77.9,2.3,0.4,7.6,36.2,76419,97005,36090,3.3,2.5,7.2,4.2,18.2,13.3,14.8,17.1,9.9,9.4,9.2,16.5,14.8,7.4,30.6,45.8,16.2,40.3,59.7,1740,6.0,57.7,1881,88.9,11.1,4708,38.0,20.6,10.6,53.7,12.2,27.4,2.6,59.2,42.4,2022
12086008209,Census Tract 82.09; Miami-Dade County; Florida,64.3,1.1,69.8,3.3,0.0,15.8,42.4,174130,211565,71657,0.8,2.8,1.6,0.5,6.7,3.2,10.1,14.8,16.5,42.7,4.3,1.8,1.0,4.9,15.8,44.5,34.7,86.6,13.4,3194,6.5,31.5,1457,91.6,8.4,4033,43.6,22.9,17.7,63.4,3.7,23.2,3.4,49.5,26.3,2022
12086008305,Census Tract 83.05; Miami-Dade County; Florida,69.7,2.8,66.5,1.3,1.0,20.8,29.9,107692,152469,56138,1.5,0.6,3.8,6.4,16.8,8.6,11.3,18.5,8.0,24.6,1.6,5.1,6.6,2.0,26.5,54.1,17.4,58.9,41.1,1708,7.3,41.2,1945,96.7,3.3,5276,36.8,21.3,16.1,58.3,3.7,30.4,1.9,54.0,36.6,2022
12086008308,Census Tract 83.08; Miami-Dade County; Florida,62.1,2.7,80.8,0.1,0.0,2.1,31.7,71405,82250,26474,5.6,5.1,7.6,8.3,12.3,17.4,10.5,17.5,11.5,4.0,15.6,32.5,17.9,2.2,25.3,44.5,28.0,55.4,44.6,1485,1.1,42.1,1872,90.9,9.1,5639,38.1,24.3,12.6,37.1,24.0,35.7,0.2,70.8,52.2,2022
12086008309,Census Tract 83.09; Miami-Dade County; Florida,54.2,14.6,72.3,3.8,0.0,0.7,26.9,43510,63625,18897,12.5,8.0,11.5,7.8,17.4,13.8,14.8,5.5,2.7,5.9,21.7,50.9,19.0,16.2,32.3,36.8,14.6,41.4,58.6,1146,10.6,47.6,1577,88.0,12.0,4958,31.0,31.9,8.0,14.6,57.3,14.7,0.1,40.8,23.2,2022
12086008310,Census Tract 83.10; Miami-Dade County; Florida,51.2,4.3,84.4,2.3,0.0,2.7,37.0,75353,90777,25399,3.3,0.0,5.0,12.0,14.3,13.1,24.0,11.2,11.4,5.7,6.1,20.1,14.3,6.2,15.6,55.5,22.8,84.2,15.8,1257,0.0,57.2,1182,100.0,0.0,4426,42.2,24.6,17.1,40.6,9.9,40.8,0.2,70.1,41.0,2022
12086008311,Census Tract 83.11; Miami-Dade County; Florida,67.1,5.4,87.8,0.0,0.0,3.1,33.8,90417,110863,29114,0.8,0.0,3.9,1.0,20.8,12.4,16.3,26.2,7.1,11.4,6.9,25.0,22.8,2.8,17.2,26.5,53.4,87.0,13.0,2060,0.0,74.4,1155,94.4,5.6,4567,36.1,22.7,13.7,46.6,34.3,13.9,1.2,53.4,54.0,2022
12086008312,Census Tract 83.12; Miami-Dade County; Florida,59.0,1.9,77.9,9.9,0.0,0.0,34.3,62945,74275,21016,8.2,1.1,3.9,7.1,21.4,20.0,15.3,17.7,1.8,3.5,19.6,47.4,14.0,19.9,13.5,34.9,31.8,70.0,30.0,1916,3.5,80.3,1103,92.2,7.8,3821,39.3,15.3,16.4,11.0,37.7,42.1,0.0,57.8,41.2,2022
12086008313,Census Tract 83.13; Miami-Dade County; Florida,50.1,7.6,76.5,3.9,0.0,7.8,36.5,59246,91062,31122,9.2,2.9,6.6,4.5,7.1,38.4,8.1,16.3,5.3,1.6,10.2,27.8,6.7,9.6,32.5,30.4,27.5,68.2,31.8,1489,61.5,34.8,1689,95.2,4.8,5595,38.0,24.3,18.1,14.7,58.7,19.6,1.6,38.0,32.5,2022
12086008314,Census Tract 83.14; Miami-Dade County; Florida,64.6,1.2,81.9,0.0,0.0,2.3,33.2,79698,103221,29191,0.0,3.1,1.1,8.1,7.3,23.2,17.1,24.8,10.4,4.8,3.5,11.3,8.0,0.0,15.9,40.5,43.7,96.0,4.0,2263,0.0,83.3,749,100.0,0.0,2833,35.9,22.6,14.5,31.2,36.6,19.1,2.0,59.9,43.1,2022
12086008315,Census Tract 83.15; Miami-Dade County; Florida,59.3,3.4,87.7,2.8,0.0,2.4,34.5,89688,100148,25896,1.5,3.9,3.6,1.7,0.7,22.6,28.1,20.1,9.3,8.5,15.0,21.1,27.7,7.6,16.8,27.9,47.7,82.4,17.6,1899,34.5,16.3,1154,100.0,0.0,4950,40.7,15.1,15.8,12.4,43.2,35.5,2.1,47.2,54.0,2022
12086008409,Census Tract 84.09; Miami-Dade County; Florida,56.9,4.6,72.6,2.0,0.7,12.5,35.4,73750,129258,51632,3.3,0.0,10.5,8.7,5.6,22.6,4.8,14.7,5.1,24.5,8.3,3.8,10.6,3.7,30.5,47.0,18.7,78.1,21.9,2199,0.0,54.7,2111,94.8,5.2,5174,45.8,20.1,17.2,65.9,5.3,18.4,5.4,52.0,30.7,2022
12086008415,Census Tract 84.15; Miami-Dade County; Florida,67.5,4.1,69.9,0.3,0.0,18.8,29.3,194643,241870,77755,0.0,0.0,1.8,1.7,3.6,14.8,8.0,10.8,13.7,45.5,0.3,0.7,1.9,0.0,10.3,47.3,42.3,98.9,1.1,-666666666,0.0,0.0,1502,97.3,2.7,4695,43.7,20.6,20.7,72.5,1.1,23.3,0.5,60.7,19.8,2022
12086008416,Census Tract 84.16; Miami-Dade County; Florida,69.8,1.6,69.9,2.3,2.3,14.0,33.9,60903,113303,46654,1.9,6.4,6.3,9.0,14.3,20.0,7.6,6.4,6.7,21.5,8.4,16.9,10.1,1.1,50.3,33.4,15.2,44.4,55.6,1705,6.3,73.4,1270,97.6,2.4,3062,39.3,23.4,14.5,61.6,0.4,30.2,1.6,71.3,46.4,2022
12086008418,Census Tract 84.18; Miami-Dade County; Florida,61.0,3.7,75.0,3.6,1.0,15.8,33.8,82097,107572,40774,2.5,3.7,3.3,1.9,12.3,19.4,15.8,16.8,12.2,12.0,12.6,4.7,5.4,2.5,39.4,44.6,13.4,58.0,42.0,2177,12.0,37.1,1135,95.2,4.8,2854,36.0,15.9,18.3,43.4,1.8,37.3,2.7,81.0,49.4,2022
12086008419,Census Tract 84.19; Miami-Dade County; Florida,67.7,4.8,88.1,0.9,0.0,4.9,32.6,69023,92481,37346,3.0,0.8,4.6,9.7,9.2,28.4,15.5,14.0,5.2,9.8,7.1,20.0,22.5,7.1,33.9,49.1,9.8,42.1,57.9,1805,7.5,34.3,2263,95.6,4.4,5640,41.9,21.3,15.2,49.6,7.2,33.8,1.3,71.7,46.6,2022
12086008420,Census Tract 84.20; Miami-Dade County; Florida,68.9,4.5,86.4,0.0,0.0,1.8,23.3,101472,108992,52722,0.0,0.0,7.9,2.4,11.9,13.6,9.6,35.3,9.1,10.2,0.0,10.7,10.4,5.0,45.6,41.7,7.7,82.8,17.2,1728,0.0,88.0,676,85.9,14.1,1240,42.2,22.6,19.0,66.2,0.0,25.2,0.7,67.4,28.9,2022
12086008421,Census Tract 84.21; Miami-Dade County; Florida,56.3,5.6,83.3,0.0,0.0,7.1,29.4,160599,138027,45953,0.0,0.9,7.6,3.3,8.2,5.9,10.9,5.8,38.5,18.8,8.5,3.6,8.6,1.0,21.3,43.5,34.2,87.4,12.6,2629,17.1,13.5,1840,91.2,8.8,4593,51.8,13.5,23.6,65.7,0.9,22.0,0.0,69.0,50.7,2022
12086008422,Census Tract 84.22; Miami-Dade County; Florida,68.5,0.3,86.5,0.0,0.0,8.8,41.2,113281,125609,46843,4.0,16.4,0.0,2.2,8.4,8.9,3.1,24.1,15.5,17.4,15.4,12.0,8.2,3.2,28.9,35.4,32.5,80.3,19.7,1362,0.0,50.0,908,99.3,0.7,2421,48.5,18.2,20.5,67.1,0.1,32.4,0.0,81.0,56.3,2022
12086008423,Census Tract 84.23; Miami-Dade County; Florida,58.7,1.1,83.5,1.8,0.0,8.3,28.2,95286,131803,45018,3.2,5.3,0.4,2.3,10.2,20.0,14.4,10.0,17.8,16.5,19.0,12.2,8.2,1.1,24.9,34.9,39.0,76.7,23.3,1578,9.0,59.1,1747,97.5,2.5,5011,41.6,19.1,17.3,49.8,0.0,44.9,3.7,62.4,51.7,2022
12086008424,Census Tract 84.24; Miami-Dade County; Florida,58.4,0.9,76.8,3.2,3.9,9.6,33.8,32246,55853,30967,14.2,16.5,12.0,9.0,4.8,14.5,7.2,14.2,4.7,2.9,22.9,37.8,10.3,25.4,33.5,29.3,11.8,22.9,77.1,1433,10.5,32.8,1991,92.4,7.6,3374,54.1,5.2,28.7,59.0,6.7,29.1,2.1,79.6,64.0,2022
12086008425,Census Tract 84.25; Miami-Dade County; Florida,51.9,4.2,65.9,4.0,5.8,7.2,31.7,58393,101314,46216,12.2,4.9,8.7,4.9,12.3,12.9,23.3,6.9,4.7,8.9,22.5,26.4,5.8,10.8,59.6,20.9,8.6,67.9,32.1,1467,18.3,44.7,993,95.7,4.3,2110,51.7,16.4,25.4,66.4,0.8,21.6,2.0,77.6,54.7,2022
12086008426,Census Tract 84.26; Miami-Dade County; Florida,67.1,4.1,75.0,1.5,0.0,10.6,29.7,142108,161117,51536,0.0,0.0,2.5,0.0,2.6,12.1,11.2,23.6,16.1,32.0,1.6,4.1,3.8,2.1,14.7,53.1,30.0,96.9,3.1,-666666666,0.0,0.0,1278,91.0,9.0,3701,42.9,23.6,20.7,56.8,14.5,18.1,4.2,47.0,31.3,2022
12086008427,Census Tract 84.27; Miami-Dade County; Florida,66.8,3.2,75.1,1.9,0.0,8.6,32.1,104554,122471,48258,1.8,2.0,0.6,11.1,12.1,15.0,5.3,8.3,30.2,13.5,3.6,5.8,6.3,0.0,37.3,33.1,29.7,76.1,23.9,2180,0.0,60.0,771,92.2,7.8,1864,40.5,19.8,15.5,49.8,13.7,22.6,5.4,63.0,45.5,2022
12086008428,Census Tract 84.28; Miami-Dade County; Florida,76.2,2.0,70.9,1.1,0.0,15.1,26.6,135278,161539,58546,0.0,0.0,0.4,3.0,9.6,17.6,7.0,15.0,20.7,26.6,0.7,15.6,3.9,3.0,28.4,48.3,20.3,81.3,18.7,1991,33.1,49.7,918,98.3,1.7,2535,41.6,19.3,14.2,51.0,5.7,33.1,3.0,77.3,29.4,2022
12086008429,Census Tract 84.29; Miami-Dade County; Florida,66.4,0.0,47.7,6.2,0.5,21.2,28.7,152407,214134,56329,0.0,0.0,2.7,3.6,2.6,13.0,7.9,16.0,26.4,27.9,17.2,12.3,2.3,1.3,22.5,42.7,33.5,70.6,29.4,2327,0.0,22.5,1276,94.8,5.2,4485,27.4,45.2,10.4,44.3,0.4,42.6,0.0,70.8,47.3,2022
12086008430,Census Tract 84.30; Miami-Dade County; Florida,69.3,2.1,80.3,2.3,0.0,3.7,27.9,47631,60576,25545,14.2,2.1,6.1,10.4,20.1,12.9,15.3,14.9,2.4,1.6,18.4,16.1,11.6,6.8,54.8,27.8,10.6,20.7,79.3,1623,8.3,51.5,2312,91.7,8.3,5297,36.4,15.8,12.1,53.4,6.2,29.1,4.4,82.4,66.7,2022
12086008431,Census Tract 84.31; Miami-Dade County; Florida,19.4,3.9,72.7,0.0,6.3,5.4,23.5,46250,87119,26615,13.2,0.0,20.8,9.0,7.0,13.8,2.8,8.2,8.2,17.0,38.8,8.4,3.4,10.8,38.2,42.4,8.6,70.2,29.8,2544,6.0,88.0,500,100.0,0.0,2411,78.7,5.6,63.5,55.8,9.0,31.1,3.5,57.9,57.8,2022
12086008502,Census Tract 85.02; Miami-Dade County; Florida,61.1,3.9,72.5,0.8,0.0,9.7,28.7,116250,139200,47368,4.4,4.3,6.4,8.6,9.3,6.4,5.5,13.4,20.7,21.1,5.7,18.1,7.3,5.4,22.6,44.8,27.2,73.3,26.7,1490,5.7,78.5,1512,94.5,5.5,4252,46.7,22.7,21.9,56.7,0.4,33.8,6.3,80.2,49.5,2022
12086008503,Census Tract 85.03; Miami-Dade County; Florida,53.2,5.3,86.0,6.0,0.0,5.5,29.0,59750,91701,33423,1.6,6.9,2.9,13.1,20.2,15.7,5.0,13.8,5.0,15.9,14.6,31.4,17.1,8.5,22.2,38.4,30.9,73.2,26.8,2114,0.0,92.4,1136,95.6,4.4,3396,43.0,15.3,27.9,55.7,0.6,42.7,0.1,91.4,69.2,2022
12086008504,Census Tract 85.04; Miami-Dade County; Florida,50.0,0.3,82.6,0.7,0.4,13.0,29.3,84817,90278,30058,6.5,2.7,0.9,10.0,7.8,11.3,16.2,29.3,12.8,2.6,8.0,13.0,4.3,9.8,19.0,35.1,36.2,86.2,13.8,2144,0.0,24.2,932,100.0,0.0,2863,43.3,23.8,17.6,61.2,0.8,32.4,0.0,91.2,45.2,2022
12086008601,Census Tract 86.01; Miami-Dade County; Florida,61.9,4.4,72.1,0.0,0.0,18.6,34.2,104183,155241,51064,6.8,6.7,2.3,6.3,4.4,11.8,8.3,18.7,14.2,20.4,9.9,22.7,12.6,3.5,34.7,30.6,31.2,82.8,17.2,1810,0.0,62.5,1519,95.0,5.0,4595,51.0,14.4,21.0,49.6,0.8,48.1,0.0,87.2,61.1,2022
12086008603,Census Tract 86.03; Miami-Dade County; Florida,65.8,0.6,78.3,0.3,0.2,11.2,41.4,108958,133557,54308,11.5,2.6,0.0,7.5,12.2,8.1,6.8,21.8,17.7,11.8,16.3,6.7,11.0,0.0,27.6,38.0,34.4,83.6,16.4,2669,38.4,37.4,1608,100.0,0.0,4070,48.0,11.9,21.0,56.2,0.1,35.2,3.4,84.5,67.1,2022
12086008604,Census Tract 86.04; Miami-Dade County; Florida,64.7,1.5,71.4,0.0,0.0,22.8,33.7,102447,141103,52222,19.3,0.0,3.9,0.0,0.0,13.4,3.5,29.7,13.4,16.9,18.7,1.3,19.7,0.0,21.0,59.3,19.7,97.0,3.0,-666666666,0.0,0.0,512,90.2,9.8,1292,45.2,22.5,21.9,50.8,1.3,43.3,1.2,87.5,47.6,2022
12086008702,Census Tract 87.02; Miami-Dade County; Florida,51.7,9.8,83.0,2.5,0.6,5.4,31.5,87750,86913,27224,5.2,4.3,7.3,3.2,15.3,7.9,13.5,30.7,9.5,3.0,8.5,34.3,15.7,1.8,28.5,29.1,40.6,82.6,17.4,2193,10.2,73.6,1775,98.3,1.7,5685,47.0,13.7,21.5,57.5,0.9,34.8,0.6,89.9,59.8,2022
12086008703,Census Tract 87.03; Miami-Dade County; Florida,49.9,5.8,93.6,0.0,0.9,1.9,29.8,80417,90471,31426,3.5,9.1,6.4,15.0,5.0,9.0,14.3,17.2,5.9,14.6,20.3,37.1,12.9,4.9,16.7,45.3,33.1,86.3,13.7,2355,0.0,80.0,720,91.4,8.6,2198,59.0,8.4,26.9,59.6,0.1,37.1,0.4,90.4,64.3,2022
12086008704,Census Tract 87.04; Miami-Dade County; Florida,67.4,2.2,77.5,0.1,0.0,6.3,30.0,68854,97703,32038,6.8,0.6,1.9,5.0,15.4,22.3,17.2,9.5,9.1,12.2,7.5,16.4,15.6,6.9,19.3,44.6,29.2,83.8,16.2,2676,16.0,71.0,895,98.7,1.3,2842,50.4,16.4,21.8,57.4,0.1,36.1,1.4,82.6,65.4,2022
12086008805,Census Tract 88.05; Miami-Dade County; Florida,55.1,4.1,84.1,0.7,0.0,7.7,25.6,41532,61617,24587,6.4,16.2,9.9,12.8,7.9,16.8,8.2,11.7,6.3,3.8,25.3,26.5,18.3,9.1,28.8,40.9,21.2,40.9,59.1,1633,0.0,66.2,1515,91.1,8.9,3836,46.3,12.4,21.7,68.3,1.2,26.0,0.8,89.9,65.8,2022
12086008806,Census Tract 88.06; Miami-Dade County; Florida,64.1,1.7,79.6,0.5,0.0,1.4,32.6,80364,95626,32891,1.7,0.3,9.4,7.2,8.0,21.5,11.5,20.3,9.6,10.4,7.3,22.8,15.2,0.7,28.7,50.4,20.1,73.7,26.3,1744,0.0,53.2,1460,99.4,0.6,4520,45.7,19.9,21.7,44.0,0.0,55.2,0.0,95.5,67.9,2022
12086008807,Census Tract 88.07; Miami-Dade County; Florida,67.2,5.9,87.7,0.0,0.0,9.6,30.7,103133,112132,41930,2.2,0.4,4.7,4.3,4.4,5.9,21.1,40.4,8.7,8.1,2.5,13.8,6.5,1.1,24.3,28.7,45.9,88.9,11.1,2216,0.0,23.4,1571,100.0,0.0,4363,51.7,9.9,19.7,34.8,0.2,63.4,0.0,95.6,74.7,2022
12086008808,Census Tract 88.08; Miami-Dade County; Florida,56.4,7.8,94.8,0.3,0.0,0.0,31.9,67781,63923,22902,3.8,12.4,5.7,10.5,8.4,26.6,15.6,14.3,2.2,0.6,16.9,33.4,9.8,3.2,41.3,34.9,20.6,41.6,58.4,1413,19.6,42.2,1163,98.3,1.7,3350,49.3,15.1,21.9,66.9,4.4,26.2,0.0,94.7,75.7,2022
12086008809,Census Tract 88.09; Miami-Dade County; Florida,60.2,1.6,81.7,0.0,1.2,10.0,30.3,102382,120109,41296,0.0,0.0,0.0,11.7,10.6,12.6,7.5,33.7,10.5,13.3,0.4,14.5,3.3,7.8,12.9,47.5,31.8,89.1,10.9,1956,0.0,72.6,687,97.1,2.9,2092,50.7,11.3,32.3,71.2,1.3,24.9,0.0,91.5,53.3,2022
12086008810,Census Tract 88.10; Miami-Dade County; Florida,60.8,4.6,83.6,0.0,2.8,6.4,27.4,75109,103181,38723,3.4,1.0,2.9,28.2,11.6,2.8,15.6,22.7,5.5,6.3,3.8,20.6,9.8,7.8,34.6,32.9,24.7,69.9,30.1,1650,8.1,69.3,1631,98.1,1.9,4447,46.0,17.2,21.2,45.9,3.9,42.5,0.0,98.8,60.0,2022
12086008904,Census Tract 89.04; Miami-Dade County; Florida,28.3,25.1,31.6,2.3,41.4,4.0,17.6,-666666666,-666666666,4165,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,9.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,-666666666.0,0,-666666666.0,-666666666.0,3538,20.1,0.2,0.0,61.1,23.7,6.8,6.8,36.5,12.4,2022
12086008906,Census Tract 89.06; Miami-Dade County; Florida,58.4,2.8,81.7,0.5,0.3,8.8,29.2,59615,97574,37063,1.7,2.1,9.1,9.3,16.0,17.5,10.1,11.7,9.2,13.2,8.2,30.9,11.6,6.7,22.0,54.0,17.2,62.2,37.8,1582,19.8,49.9,1796,95.0,5.0,4714,50.4,15.8,24.9,55.5,0.6,42.3,1.0,91.3,64.8,2022
12086008907,Census Tract 89.07; Miami-Dade County; Florida,56.4,4.0,81.8,0.9,0.5,11.2,28.1,44065,79958,35506,5.4,6.9,14.8,7.2,19.1,11.5,10.3,13.6,1.8,9.3,14.3,27.0,9.2,9.7,47.2,29.1,14.1,51.9,48.1,1652,5.5,49.0,1863,96.2,3.8,4254,50.7,14.1,28.1,43.2,2.8,46.3,6.3,77.1,73.7,2022
12086008908,Census Tract 89.08; Miami-Dade County; Florida,55.1,1.3,85.0,0.3,0.0,10.9,30.6,81581,101898,35699,4.5,3.9,19.0,6.2,1.2,13.3,9.5,19.2,10.6,12.6,4.0,33.5,21.5,7.4,39.6,35.5,17.5,81.3,18.7,1348,6.8,28.3,1173,100.0,0.0,3512,45.7,15.8,31.1,46.2,0.1,45.4,4.7,90.7,69.2,2022
12086008909,Census Tract 89.09; Miami-Dade County; Florida,64.6,2.6,69.9,0.3,0.0,4.5,28.8,62330,83913,29675,5.2,3.9,5.3,0.7,14.1,24.3,17.5,16.8,5.0,7.2,12.1,22.5,11.7,11.9,29.1,40.9,18.1,66.7,33.3,1476,19.0,41.5,1293,97.5,2.5,3705,54.0,6.5,22.3,38.7,7.7,44.0,0.0,94.1,75.0,2022
12086008910,Census Tract 89.10; Miami-Dade County; Florida,62.1,1.9,83.2,0.0,0.0,9.6,42.3,63368,97378,34803,5.0,4.7,6.9,15.6,5.2,14.8,10.3,3.3,16.6,17.6,7.3,27.1,8.9,3.6,25.2,50.6,20.6,76.3,23.7,1875,15.0,56.8,1103,96.2,3.8,3080,48.6,12.4,26.5,49.7,1.0,44.9,0.0,95.3,56.6,2022
12086008911,Census Tract 89.11; Miami-Dade County; Florida,71.7,0.8,88.6,0.0,0.0,10.1,29.2,97906,113413,32734,0.0,3.8,2.1,3.4,10.6,18.9,18.9,18.0,7.4,17.0,5.9,11.7,6.3,5.1,14.2,54.4,26.2,87.5,12.5,2083,0.0,78.1,884,95.4,4.6,3073,44.3,24.6,13.0,66.7,0.6,32.3,0.0,85.8,58.3,2022
12086009010,Census Tract 90.10; Miami-Dade County; Florida,64.7,4.2,71.1,0.3,1.0,14.0,22.5,89028,108279,43161,7.6,1.4,2.3,10.1,7.9,12.6,19.0,15.8,13.7,9.5,13.6,7.2,11.3,7.5,40.6,41.2,10.7,40.4,59.6,2361,3.3,55.7,3273,85.3,14.7,7265,38.8,20.1,10.9,65.2,5.9,18.7,5.7,76.4,65.4,2022
12086009014,Census Tract 90.14; Miami-Dade County; Florida,70.5,0.3,72.6,2.3,0.0,9.4,31.9,84464,85681,30563,0.6,3.2,4.9,2.5,10.5,21.8,21.3,28.8,3.4,2.8,5.7,19.9,10.1,1.3,34.1,46.6,18.0,47.8,52.2,1827,9.3,38.2,1560,93.6,6.4,4268,39.2,19.1,11.4,65.7,0.6,26.6,2.4,91.5,73.0,2022
12086009015,Census Tract 90.15; Miami-Dade County; Florida,62.5,2.7,72.1,1.6,1.8,8.2,29.3,47553,59712,26004,2.7,6.3,15.6,14.1,14.3,22.7,9.5,8.3,4.1,2.5,14.7,29.5,13.2,11.1,40.4,39.2,9.3,46.2,53.8,1612,15.1,50.8,2616,88.4,11.6,5520,45.8,12.7,22.5,51.4,1.3,40.9,1.4,93.9,75.5,2022
12086009020,Census Tract 90.20; Miami-Dade County; Florida,57.1,10.1,90.1,1.1,3.6,2.3,26.3,39635,49680,19292,7.8,10.3,12.8,7.8,20.5,18.5,7.5,13.6,1.1,0.0,19.5,39.2,11.1,7.7,46.4,34.3,11.6,14.9,85.1,1437,10.8,46.0,1174,97.1,2.9,3075,38.9,20.6,12.7,43.2,0.0,55.0,0.5,93.7,80.7,2022
12086009021,Census Tract 90.21; Miami-Dade County; Florida,59.8,4.4,76.9,0.5,2.6,12.0,29.5,50823,67341,23508,6.5,7.9,8.1,9.9,16.6,11.2,11.9,20.8,4.8,2.3,19.3,31.1,16.6,2.4,37.7,41.7,18.2,31.0,69.0,1705,8.2,57.8,1424,97.4,2.6,4273,41.0,15.5,15.4,43.2,3.7,47.0,1.0,94.1,73.7,2022
12086009022,Census Tract 90.22; Miami-Dade County; Florida,58.6,5.0,88.6,0.1,0.0,7.8,32.7,63107,76945,23202,5.1,3.1,10.1,16.1,7.4,17.9,18.3,17.4,1.7,2.8,11.0,36.0,15.6,4.4,34.1,37.1,24.3,68.7,31.3,1925,11.8,51.8,703,100.0,0.0,2507,43.7,18.9,12.9,66.0,0.1,30.3,0.0,94.3,68.0,2022
12086009024,Census Tract 90.24; Miami-Dade County; Florida,72.8,1.5,76.7,0.9,0.0,11.4,29.8,78800,76109,29053,4.3,3.8,7.1,1.9,15.1,16.6,24.0,22.5,4.2,0.6,9.7,15.6,18.1,7.1,40.9,44.2,7.8,11.4,88.6,2088,10.5,42.6,2293,83.6,16.4,5404,32.8,18.5,9.1,64.0,0.5,20.5,7.1,85.0,72.1,2022
12086009026,Census Tract 90.26; Miami-Dade County; Florida,64.3,1.8,79.4,2.5,0.0,5.7,26.7,45900,54540,23844,3.2,4.8,9.6,14.1,24.9,23.6,11.2,6.5,1.3,0.8,8.4,30.1,10.3,10.4,43.4,40.8,5.4,42.7,57.3,1696,11.8,71.4,951,91.1,8.9,2119,49.8,13.3,20.9,71.0,1.0,19.6,0.2,95.0,76.9,2022
12086009027,Census Tract 90.27; Miami-Dade County; Florida,69.8,6.6,79.4,0.4,0.3,9.9,23.6,61713,67191,30119,10.0,0.0,5.6,6.6,18.5,26.4,11.6,17.8,2.3,1.1,10.9,21.9,19.1,3.8,41.4,48.2,6.5,38.0,62.0,1775,15.0,39.4,1868,87.8,12.2,3834,43.8,11.3,18.1,62.6,2.9,30.0,0.9,90.6,68.8,2022
12086009028,Census Tract 90.28; Miami-Dade County; Florida,66.6,4.0,73.6,0.0,0.0,12.7,26.8,68893,85857,31538,4.2,0.0,7.1,4.8,12.6,25.1,16.1,15.4,7.7,7.1,13.5,18.7,13.2,2.1,28.1,61.0,8.8,65.1,34.9,1821,6.3,46.2,2237,91.6,8.4,5775,40.0,22.2,11.3,60.1,0.7,27.2,3.2,88.6,62.6,2022
12086009029,Census Tract 90.29; Miami-Dade County; Florida,62.6,3.9,67.7,4.4,0.6,6.5,26.9,71413,76966,26627,0.8,10.3,5.2,8.7,10.7,15.8,17.3,25.9,2.7,2.8,10.9,37.1,12.6,5.5,33.8,41.2,19.5,47.6,52.4,2126,11.9,43.3,1624,89.5,10.5,4234,44.3,17.0,16.5,58.5,1.0,37.5,1.8,91.9,73.7,2022
12086009030,Census Tract 90.30; Miami-Dade County; Florida,70.1,1.6,77.4,2.9,1.8,4.9,28.6,54075,67989,28102,7.2,5.2,7.0,8.7,17.6,21.5,14.0,10.5,5.9,2.4,13.5,22.0,18.1,2.4,38.6,47.7,11.3,43.6,56.4,1620,9.3,60.1,2024,92.7,7.3,4914,44.5,13.8,17.3,63.9,0.8,28.8,0.0,94.7,77.8,2022
12086009031,Census Tract 90.31; Miami-Dade County; Florida,67.9,0.7,70.2,7.1,2.4,10.3,28.3,56450,67239,25441,5.1,3.9,6.0,7.7,19.6,17.5,21.1,16.0,0.7,2.4,13.3,24.0,11.0,6.4,34.0,51.1,8.5,18.3,81.7,1833,9.0,51.7,1579,96.5,3.5,4147,40.7,17.3,12.1,61.9,0.0,21.4,4.6,89.7,75.5,2022
12086009039,Census Tract 90.39; Miami-Dade County; Florida,66.9,1.6,75.1,0.6,1.5,9.5,23.3,69911,105550,32375,8.5,3.1,4.8,2.7,10.5,22.7,13.5,13.1,5.1,16.1,14.5,4.0,14.5,5.6,36.4,43.6,14.4,35.7,64.3,2419,1.4,74.7,2554,89.7,10.3,7753,35.1,27.1,4.8,62.7,0.1,25.1,0.4,87.7,71.8,2022
12086009040,Census Tract 90.40; Miami-Dade County; Florida,59.0,4.6,72.8,3.3,0.3,15.1,25.1,76957,109784,32891,6.6,2.3,1.8,10.7,12.0,15.0,12.0,20.9,6.0,12.7,10.2,10.6,13.4,4.0,28.2,44.4,23.5,48.4,51.6,2748,7.9,58.9,2697,80.6,19.4,7395,34.3,26.7,6.5,68.3,0.6,25.0,2.0,87.3,76.7,2022
