GEOID,NAME,employment_rate_pct,unemployment_rate_pct,commute_drove_alone_pct,commute_public_transit_pct,commute_walked_pct,commute_wfh_pct,mean_commute_time_min,median_household_income,mean_household_income,per_capita_income,hh_income_under_10k_pct,hh_income_10k_15k_pct,hh_income_15k_25k_pct,hh_income_25k_35k_pct,hh_income_35k_50k_pct,hh_income_50k_75k_pct,hh_income_75k_100k_pct,hh_income_100k_150k_pct,hh_income_150k_200k_pct,hh_income_200k_plus_pct,poverty_rate_pct,snap_benefits_pct,no_health_insurance_pct,hh_no_vehicle_pct,hh_1_vehicle_pct,hh_2_vehicles_pct,hh_3plus_vehicles_pct,owner_occupied_pct,renter_occupied_pct,median_gross_rent,rent_burden_30pct_plus,rent_burden_50pct_plus,total_housing_units,occupied_units_pct,vacant_units_pct,total_population,median_age,under_18_pct,age_65_plus_pct,hispanic_latino_pct,white_alone_nh_pct,black_alone_nh_pct,asian_alone_or_combo_pct,white_alone_pct,black_alone_pct,two_or_more_races_pct,foreign_born_pct,majority_group,income_quintile,race_majority,poverty_high,novehicle_high,income_low,transit_dependent_vulnerable
12086004704,Census Tract 47.04; Miami-Dade County; Florida,72.6,3.5,79.4,1.3,3.5,8.8,23.9,72569.0,89330.0,31942.0,3.5,8.7,5.2,7.6,10.4,16.7,16.4,15.5,7.0,9.0,9.3,12.1,17.7,1.9,39.7,37.6,20.8,53.9,46.1,1614.0,14.8,57.1,862,92.9,7.1,2306.0,42.1,15.3,18.6,81.6,15.4,0.0,1.9,49.3,0.0,37.2,2.8,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086004705,Census Tract 47.05; Miami-Dade County; Florida,73.4,0.9,65.3,1.4,3.3,25.3,24.7,72778.0,118741.0,56080.0,1.5,3.1,13.2,7.4,12.2,13.6,0.5,33.6,2.6,12.3,5.6,23.8,4.4,2.5,51.8,30.8,14.9,60.8,39.2,1212.0,9.1,58.1,1674,97.4,2.6,3596.0,42.0,17.9,14.6,74.2,25.1,0.1,0.0,45.8,1.1,42.5,0.2,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086004901,Census Tract 49.01; Miami-Dade County; Florida,64.1,3.9,64.1,3.6,3.8,10.6,25.0,58807.0,63780.0,28539.0,4.2,6.9,5.6,9.3,15.2,21.3,28.3,5.2,3.5,0.5,18.7,28.3,16.5,10.4,47.9,16.8,24.9,25.1,74.9,1541.0,8.1,58.0,1759,88.7,11.3,3578.0,47.3,12.4,17.7,91.7,2.7,3.2,0.4,30.6,3.2,56.2,0.0,Majority Hispanic,Q2,Hispanic-Majority,False,False,False,False
12086004903,Census Tract 49.03; Miami-Dade County; Florida,65.3,0.0,70.7,0.8,0.5,8.8,25.6,46849.0,62223.0,26874.0,5.6,13.1,1.6,9.6,22.4,14.3,12.2,16.0,2.6,2.7,14.3,25.3,19.7,5.9,58.7,20.8,14.6,30.8,69.2,1472.0,2.5,66.9,1562,86.7,13.3,3272.0,46.5,17.5,22.4,95.4,2.4,0.0,0.0,20.5,0.7,69.3,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,False,False,True,False
12086004904,Census Tract 49.04; Miami-Dade County; Florida,61.0,1.0,72.7,8.2,3.7,1.9,26.6,58735.0,60791.0,22425.0,0.0,10.6,7.3,16.9,5.8,30.3,14.5,9.1,5.5,0.0,13.1,24.9,14.8,10.6,36.9,34.4,18.1,43.9,56.1,1367.0,14.2,59.0,1063,86.9,13.1,2513.0,46.5,14.0,29.7,95.3,4.6,0.2,0.0,24.1,0.2,66.5,0.0,Majority Hispanic,Q2,Hispanic-Majority,False,False,False,False
12086005002,Census Tract 50.02; Miami-Dade County; Florida,55.7,6.2,80.5,5.5,0.6,8.4,29.6,62400.0,77559.0,30568.0,8.4,5.4,10.6,8.9,9.8,16.2,8.6,23.8,3.7,4.5,11.9,28.9,17.8,12.0,33.0,33.7,21.3,49.3,50.7,1603.0,6.7,41.7,1854,94.3,5.7,4502.0,49.8,9.0,21.6,97.1,2.6,0.3,0.0,32.6,1.6,55.7,0.0,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086005003,Census Tract 50.03; Miami-Dade County; Florida,64.7,4.0,53.4,19.8,0.0,7.1,30.1,60913.0,65933.0,24222.0,9.5,0.0,11.8,6.5,19.0,18.0,11.9,17.6,4.8,0.9,25.7,37.2,32.0,20.7,26.6,33.7,19.0,50.8,49.2,1230.0,8.9,73.5,1258,100.0,0.0,3600.0,49.6,11.1,21.9,95.6,3.6,0.3,0.6,26.6,4.3,59.7,0.0,Majority Hispanic,Q2,Hispanic-Majority,True,True,False,False
12086005004,Census Tract 50.04; Miami-Dade County; Florida,52.0,4.3,71.9,2.5,0.0,12.2,29.0,52813.0,137071.0,45654.0,0.0,5.4,8.2,10.4,23.6,25.1,5.8,10.8,4.6,6.1,18.5,40.1,7.6,3.0,25.8,50.2,21.0,76.1,23.9,1426.0,0.0,21.8,1150,94.9,5.1,3664.0,47.4,13.5,23.2,97.3,2.6,0.1,8.0,40.4,0.1,49.5,0.0,Majority Hispanic,Q2,Hispanic-Majority,False,False,False,False
12086005102,Census Tract 51.02; Miami-Dade County; Florida,57.9,0.7,60.5,4.0,0.0,16.4,26.6,32917.0,84400.0,41981.0,6.9,27.6,12.3,4.8,5.1,8.5,6.1,9.1,11.4,8.0,36.5,48.1,20.8,28.0,54.1,10.6,7.3,26.0,74.0,1077.0,13.0,38.2,2773,93.3,6.7,5269.0,48.1,11.9,29.2,89.4,6.4,4.2,0.0,40.3,4.5,49.6,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,True,True,True
12086005103,Census Tract 51.03; Miami-Dade County; Florida,60.8,2.5,77.8,1.6,2.2,7.0,29.1,34474.0,57725.0,22510.0,8.9,19.1,9.1,13.6,11.7,13.1,9.1,8.3,3.2,3.7,17.1,37.8,34.7,20.6,37.3,37.1,4.9,20.9,79.1,1512.0,11.3,50.0,975,96.4,3.6,2539.0,43.8,17.1,19.3,95.9,2.4,0.7,0.4,42.1,1.1,49.5,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,False,True,True,False
12086005104,Census Tract 51.04; Miami-Dade County; Florida,63.5,3.7,73.0,5.2,0.6,6.6,30.4,34233.0,45325.0,20387.0,5.5,17.8,9.5,19.9,17.4,12.2,6.4,9.7,0.9,0.7,31.3,32.8,22.1,12.3,50.4,29.0,8.3,14.8,85.2,1531.0,10.7,63.8,1892,95.2,4.8,4218.0,42.6,17.0,13.4,92.1,3.5,2.7,0.3,30.1,4.0,49.4,1.5,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,False,True,False
12086005201,Census Tract 52.01; Miami-Dade County; Florida,66.8,2.8,56.6,11.8,2.7,2.5,31.8,40479.0,52730.0,22732.0,9.4,11.4,21.3,0.9,15.7,18.0,3.8,13.5,6.1,0.0,18.3,42.5,29.8,30.3,43.4,24.0,2.3,5.4,94.6,1515.0,6.3,54.1,2471,99.0,1.0,5473.0,47.2,23.6,15.1,97.3,2.0,0.4,0.3,24.2,0.4,61.7,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,False,True,True,False
12086005202,Census Tract 52.02; Miami-Dade County; Florida,59.7,3.7,50.2,8.4,15.2,6.0,28.7,37423.0,44719.0,17614.0,5.9,9.0,21.0,11.9,19.6,16.2,10.5,3.2,2.7,0.0,18.0,44.6,35.2,27.8,49.4,15.2,7.7,3.5,96.5,1346.0,8.4,58.7,2175,98.1,1.9,6168.0,47.1,21.8,18.4,92.4,5.4,1.7,1.0,34.7,2.5,53.8,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,False,True,True,False
12086005303,Census Tract 53.03; Miami-Dade County; Florida,67.2,4.0,52.5,15.5,4.6,1.8,30.8,36408.0,60667.0,24218.0,3.4,10.8,15.1,15.9,17.4,9.9,10.6,6.0,7.5,3.5,24.0,38.1,39.8,28.9,38.9,19.5,12.7,6.0,94.0,1382.0,1.7,50.2,1422,97.2,2.8,3604.0,39.9,15.6,9.0,95.3,2.2,2.6,0.0,21.8,2.6,61.5,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,True,True,True
12086005304,Census Tract 53.04; Miami-Dade County; Florida,65.0,8.3,56.7,9.5,7.8,9.7,31.7,35841.0,47139.0,21582.0,7.0,16.7,11.5,13.7,16.2,15.7,9.0,5.1,5.0,0.0,25.2,32.0,36.9,30.5,51.2,15.8,2.6,9.4,90.6,1243.0,8.4,58.3,1866,93.9,6.1,4052.0,41.8,15.0,15.6,90.7,1.9,5.2,1.3,22.5,6.1,65.2,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,True,True,True
12086005305,Census Tract 53.05; Miami-Dade County; Florida,64.7,8.1,60.7,23.9,4.2,1.8,27.9,28460.0,40455.0,20874.0,11.0,16.9,20.4,8.1,16.2,8.2,17.7,0.0,0.0,1.6,43.0,47.0,20.7,33.5,53.4,12.6,0.4,5.7,94.3,1310.0,9.8,52.3,2043,87.9,12.1,3643.0,46.3,14.8,19.5,90.9,2.1,2.4,4.6,22.9,2.4,61.7,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,True,True,True
12086005306,Census Tract 53.06; Miami-Dade County; Florida,53.7,3.8,45.9,29.3,2.2,0.2,31.5,28611.0,35939.0,17500.0,13.3,7.5,27.1,9.6,4.7,29.8,5.2,2.9,0.0,0.0,26.2,38.0,37.2,47.7,43.7,8.2,0.4,3.5,96.5,1380.0,24.2,55.1,2180,96.5,3.5,4433.0,47.1,11.4,23.7,91.9,5.6,2.0,0.0,24.2,2.3,61.9,0.3,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,True,True,True
12086005403,Census Tract 54.03; Miami-Dade County; Florida,58.0,5.3,77.4,4.0,2.9,2.2,28.1,54010.0,70187.0,20661.0,3.2,1.0,11.8,21.3,9.7,16.8,11.0,16.0,5.7,3.4,26.7,20.9,25.1,12.0,56.6,21.5,9.9,43.6,56.4,1216.0,5.4,43.6,545,90.5,9.5,1743.0,45.3,20.5,17.2,91.1,0.0,8.9,0.0,32.8,8.9,43.8,0.0,Majority Hispanic,Q2,Hispanic-Majority,True,False,False,False
12086005405,Census Tract 54.05; Miami-Dade County; Florida,68.3,3.8,79.7,6.6,2.5,2.8,29.0,47583.0,56363.0,20876.0,6.6,0.0,10.0,16.9,21.1,22.3,11.4,7.9,3.3,0.4,23.6,31.8,26.8,13.1,31.3,35.5,20.1,22.6,77.4,1364.0,10.8,57.6,1263,99.3,0.7,3872.0,40.7,16.3,12.0,92.3,1.8,5.9,0.0,44.4,10.7,42.1,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,True,True,True
12086005406,Census Tract 54.06; Miami-Dade County; Florida,58.1,2.8,52.7,7.7,10.1,13.1,25.9,43020.0,180310.0,69105.0,6.5,9.2,16.7,11.0,17.8,12.5,6.0,3.0,3.4,13.9,27.1,40.4,27.0,40.5,31.4,23.4,4.7,11.8,88.2,1371.0,7.5,55.1,1540,96.9,3.1,3736.0,38.3,18.0,14.7,98.0,2.0,0.0,0.0,43.2,1.4,51.6,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,True,True,True
12086005407,Census Tract 54.07; Miami-Dade County; Florida,60.1,2.8,56.1,2.2,3.3,6.8,34.0,40057.0,52921.0,20859.0,4.6,9.9,14.6,11.9,22.0,17.4,9.4,3.5,6.8,0.0,21.7,30.2,21.3,21.3,43.9,22.4,12.4,26.6,73.4,1291.0,12.5,47.6,992,95.1,4.9,2484.0,44.3,21.3,21.4,94.7,5.0,0.0,0.0,23.8,0.0,73.0,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,True,True,True
12086005409,Census Tract 54.09; Miami-Dade County; Florida,55.4,7.1,66.9,8.6,2.7,5.2,31.8,22091.0,37426.0,20149.0,16.2,23.9,11.8,5.9,11.2,19.7,4.1,6.4,0.7,0.0,43.0,57.4,31.6,33.8,38.1,16.9,11.2,7.7,92.3,1148.0,11.3,63.2,1928,96.5,3.5,3567.0,49.3,8.7,23.8,97.6,1.0,0.1,2.1,34.2,0.8,54.1,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,True,True,True
12086005410,Census Tract 54.10; Miami-Dade County; Florida,51.7,12.9,64.6,19.6,2.2,7.3,37.5,28423.0,39356.0,16464.0,8.9,13.3,19.8,14.9,16.8,11.6,12.1,1.6,0.0,1.0,42.9,46.4,18.4,24.7,59.6,13.6,2.1,8.9,91.1,1325.0,10.5,59.2,1379,87.2,12.8,2958.0,41.5,21.1,22.1,99.0,1.0,0.0,0.0,23.0,0.4,63.0,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,True,True,True
12086005503,Census Tract 55.03; Miami-Dade County; Florida,64.3,4.1,70.1,11.7,0.0,8.5,29.4,50472.0,62032.0,21316.0,0.0,8.5,5.9,12.0,22.1,26.7,9.8,8.8,6.1,0.0,17.8,24.2,14.4,13.1,31.0,38.9,17.1,47.4,52.6,1521.0,4.5,57.2,1359,90.5,9.5,3819.0,40.5,21.9,16.4,94.6,2.0,3.4,0.7,23.4,3.4,70.2,0.0,Majority Hispanic,Q2,Hispanic-Majority,False,True,True,False
12086005504,Census Tract 55.04; Miami-Dade County; Florida,55.4,7.8,80.2,0.0,0.0,11.1,25.1,65872.0,61156.0,22030.0,4.8,12.1,19.7,5.7,3.9,17.5,18.5,13.3,3.2,1.2,20.7,32.1,6.1,7.9,42.2,24.3,25.6,27.1,72.9,1591.0,11.4,37.1,1201,94.9,5.1,3260.0,39.3,17.1,22.2,94.6,4.2,0.3,0.9,19.4,0.3,71.3,0.0,Majority Hispanic,Q3,Hispanic-Majority,True,False,False,False
12086005505,Census Tract 55.05; Miami-Dade County; Florida,51.5,1.6,74.3,2.9,4.6,4.4,32.7,46442.0,62661.0,22994.0,10.7,16.5,15.4,2.0,6.9,16.3,2.5,23.3,4.7,1.8,23.2,40.4,16.5,16.8,35.1,24.6,23.5,32.1,67.9,1599.0,12.3,48.6,874,93.1,6.9,2270.0,43.5,19.3,21.6,95.5,2.7,0.6,6.2,37.4,0.6,58.0,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,True,True,True
12086005506,Census Tract 55.06; Miami-Dade County; Florida,55.0,5.1,80.9,0.0,1.7,0.8,27.4,53554.0,68077.0,25070.0,3.5,4.6,15.6,8.9,13.2,25.4,5.2,16.4,3.0,4.4,20.1,34.1,20.9,7.6,23.2,54.9,14.3,37.4,62.6,1752.0,23.3,49.2,1230,96.4,3.6,3601.0,45.9,16.2,25.1,93.7,6.1,0.2,0.0,26.6,2.5,63.1,0.0,Majority Hispanic,Q2,Hispanic-Majority,True,False,False,False
12086005600,Census Tract 56; Miami-Dade County; Florida,59.8,3.4,78.5,0.9,1.0,8.6,29.1,49782.0,72824.0,30687.0,7.7,4.3,15.4,8.8,14.2,12.8,13.3,12.0,5.7,5.8,11.0,26.9,17.3,16.2,39.8,32.3,11.8,42.6,57.4,1756.0,9.9,65.6,1966,95.1,4.9,4477.0,50.6,14.0,24.4,86.7,11.0,0.6,0.0,33.5,0.8,58.3,0.0,Majority Hispanic,Q2,Hispanic-Majority,False,True,True,False
12086005701,Census Tract 57.01; Miami-Dade County; Florida,56.7,2.9,70.9,7.2,0.0,11.6,30.3,58204.0,72129.0,29891.0,5.3,20.3,9.0,6.6,6.4,13.7,11.3,11.5,10.0,5.8,20.1,35.0,15.5,12.3,34.9,41.4,11.3,48.7,51.3,1113.0,16.4,43.8,2673,98.2,1.8,6576.0,52.0,10.8,31.1,97.1,2.9,0.0,0.0,38.0,0.6,60.0,0.0,Majority Hispanic,Q2,Hispanic-Majority,True,False,False,False
12086005705,Census Tract 57.05; Miami-Dade County; Florida,64.9,5.4,67.9,5.3,6.0,6.7,25.7,41266.0,57077.0,26245.0,7.5,13.3,10.2,7.9,25.9,13.9,14.1,3.9,0.0,3.3,19.0,34.1,14.1,16.2,60.8,20.4,2.6,31.9,68.1,1612.0,8.5,52.3,1600,89.8,10.3,3201.0,49.5,14.5,28.6,97.3,0.0,2.7,0.0,32.4,2.7,61.1,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,False,True,True,False
12086005706,Census Tract 57.06; Miami-Dade County; Florida,64.1,3.8,83.7,4.2,0.0,8.7,26.1,59779.0,72849.0,34575.0,8.6,17.7,2.9,5.4,6.4,22.2,11.0,5.4,17.2,3.0,27.3,24.7,10.4,23.6,38.7,36.6,1.1,38.2,61.8,1658.0,15.8,54.1,2043,86.9,13.1,4159.0,47.5,11.0,30.0,98.0,1.1,0.8,0.0,55.0,3.5,30.9,0.0,Majority Hispanic,Q2,Hispanic-Majority,True,True,False,False
12086005707,Census Tract 57.07; Miami-Dade County; Florida,67.1,1.7,80.5,2.0,0.9,5.6,31.3,42143.0,55107.0,24523.0,12.7,0.9,18.9,2.2,27.8,10.5,17.7,4.4,0.0,5.0,15.6,42.5,14.0,10.3,39.4,32.2,18.1,6.1,93.9,1692.0,17.2,59.1,680,94.1,5.9,1561.0,46.0,13.8,14.8,96.5,3.5,0.0,0.0,40.9,0.0,55.9,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,False,False,True,False
12086005708,Census Tract 57.08; Miami-Dade County; Florida,55.2,7.0,71.9,5.1,3.7,9.0,27.6,51667.0,61442.0,23393.0,0.0,7.6,9.1,6.7,25.8,15.3,13.0,20.2,2.2,0.0,11.8,29.8,10.9,17.9,44.2,27.3,10.7,40.9,59.1,1425.0,24.1,39.1,2258,95.0,5.0,5875.0,44.2,18.0,19.7,98.3,1.3,0.4,0.0,47.4,0.7,50.4,0.0,Majority Hispanic,Q2,Hispanic-Majority,False,True,False,False
12086005803,Census Tract 58.03; Miami-Dade County; Florida,67.0,4.5,80.9,0.8,0.0,11.2,29.0,59891.0,74246.0,24438.0,6.1,2.8,8.0,6.9,13.1,17.8,16.9,20.2,7.0,1.1,12.5,25.8,15.0,6.3,22.5,38.7,32.5,46.9,53.1,1630.0,5.8,42.9,2215,93.3,6.7,6490.0,39.7,19.8,14.5,96.5,2.9,0.7,0.0,31.8,0.7,63.9,0.0,Majority Hispanic,Q2,Hispanic-Majority,False,False,False,False
12086005804,Census Tract 58.04; Miami-Dade County; Florida,46.4,5.2,72.9,0.4,0.0,16.3,27.2,55747.0,81753.0,26914.0,3.6,11.6,6.5,17.5,7.5,18.6,5.7,17.9,2.3,8.7,15.2,25.5,13.2,10.8,30.2,28.3,30.7,72.8,27.2,1298.0,0.0,90.7,1239,97.1,2.9,3787.0,52.4,17.0,34.0,95.7,2.0,0.1,2.0,48.4,0.1,38.6,0.0,Majority Hispanic,Q2,Hispanic-Majority,False,False,False,False
12086005805,Census Tract 58.05; Miami-Dade County; Florida,63.1,1.7,64.9,2.8,0.5,25.5,23.1,69824.0,102640.0,34189.0,0.0,9.0,8.6,11.8,4.0,22.5,4.2,14.9,11.0,14.1,6.5,30.3,9.4,5.4,30.7,23.4,40.5,63.4,36.6,1635.0,23.4,50.0,885,88.2,11.8,2345.0,47.8,13.3,20.5,89.9,9.0,0.0,5.2,41.8,0.3,47.7,0.0,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086005806,Census Tract 58.06; Miami-Dade County; Florida,64.7,1.1,71.4,1.4,4.7,8.6,28.4,67885.0,84546.0,32822.0,3.1,2.1,8.1,9.7,20.3,10.4,7.9,20.1,16.7,1.6,4.4,25.8,14.8,15.2,43.7,26.0,15.1,62.9,37.1,1377.0,19.6,35.5,1524,100.0,0.0,4018.0,42.9,20.2,21.3,97.2,2.8,0.0,0.4,29.6,0.0,62.2,0.0,Majority Hispanic,Q3,Hispanic-Majority,False,True,False,False
12086005901,Census Tract 59.01; Miami-Dade County; Florida,59.0,2.2,72.3,1.5,2.3,18.7,25.3,58095.0,93240.0,35643.0,1.7,3.8,12.8,5.9,16.4,14.9,7.7,17.6,9.1,10.1,20.1,17.1,12.6,7.7,33.5,37.4,21.5,62.0,38.0,2087.0,12.8,52.4,2005,92.1,7.9,4885.0,38.8,18.1,20.1,87.0,7.8,0.0,4.2,33.8,0.3,51.7,0.0,Majority Hispanic,Q2,Hispanic-Majority,True,False,False,False
12086005902,Census Tract 59.02; Miami-Dade County; Florida,57.1,0.0,82.0,1.9,1.2,14.9,28.4,61208.0,82814.0,31081.0,2.6,3.6,8.2,19.6,12.8,11.8,14.1,13.7,5.2,8.6,16.6,19.7,10.5,7.6,26.8,46.8,18.8,53.5,46.5,2003.0,9.9,68.9,1250,91.6,8.4,3211.0,53.0,15.1,27.9,91.8,6.4,1.8,0.8,37.5,3.1,50.3,0.0,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086005903,Census Tract 59.03; Miami-Dade County; Florida,56.2,2.8,75.4,0.9,0.0,9.4,25.5,57549.0,68478.0,23978.0,3.4,6.1,13.1,6.8,14.2,18.6,14.3,16.7,5.2,1.6,17.2,42.4,8.4,9.5,33.1,31.5,25.8,36.0,64.0,1549.0,11.4,52.4,1893,100.0,0.0,5780.0,50.8,18.4,28.9,93.4,6.0,0.5,0.0,26.8,0.7,57.6,0.0,Majority Hispanic,Q2,Hispanic-Majority,False,False,False,False
12086005904,Census Tract 59.04; Miami-Dade County; Florida,58.4,4.0,64.8,1.4,0.0,19.0,28.8,60495.0,80671.0,30772.0,9.0,5.9,11.3,5.4,8.9,14.7,9.1,25.1,3.1,7.5,16.9,17.1,8.9,4.5,45.2,30.8,19.5,42.3,57.7,1999.0,2.1,58.4,2152,95.0,5.0,5573.0,42.3,16.0,18.2,87.7,2.7,2.6,5.2,34.8,3.0,48.1,1.2,Majority Hispanic,Q2,Hispanic-Majority,False,False,False,False
12086006002,Census Tract 60.02; Miami-Dade County; Florida,69.5,2.2,78.1,1.2,0.4,11.6,22.4,81019.0,107824.0,34112.0,1.9,4.3,5.3,5.2,5.6,13.7,24.2,13.1,9.8,16.9,8.3,19.3,7.2,1.6,21.9,48.4,28.1,73.7,26.3,,0.0,25.7,2062,91.7,8.3,6288.0,43.8,16.1,17.1,88.8,7.0,0.4,2.4,38.2,0.4,53.5,0.0,Majority Hispanic,Q4,Hispanic-Majority,False,False,False,False
12086006003,Census Tract 60.03; Miami-Dade County; Florida,66.1,5.6,57.8,1.9,0.0,36.1,24.9,152726.0,155895.0,53565.0,0.0,2.8,9.4,5.8,3.8,6.9,9.6,9.9,29.8,22.0,2.3,21.9,5.4,3.2,21.6,45.3,29.9,86.7,13.3,2260.0,15.7,26.5,993,100.0,0.0,2945.0,49.1,15.2,22.6,92.8,7.2,0.0,0.0,29.4,0.0,62.7,0.0,Majority Hispanic,Q5 (Highest),Hispanic-Majority,False,False,False,False
12086006004,Census Tract 60.04; Miami-Dade County; Florida,57.1,3.2,74.0,0.8,0.0,17.6,31.5,125667.0,149256.0,56080.0,0.0,1.9,8.2,2.1,14.9,5.9,11.7,11.4,22.1,21.7,5.2,2.1,4.6,3.5,21.6,43.4,31.5,91.2,8.8,2763.0,0.0,80.3,1022,89.2,10.8,2446.0,51.1,15.0,23.0,76.1,17.6,0.0,3.8,56.8,0.0,32.3,2.8,Majority Hispanic,Q5 (Highest),Hispanic-Majority,False,False,False,False
12086006103,Census Tract 61.03; Miami-Dade County; Florida,62.6,1.5,72.3,0.0,0.0,14.0,29.5,183088.0,313705.0,117604.0,0.0,2.7,1.0,6.0,0.0,1.5,10.0,8.5,22.0,48.2,2.3,2.3,0.0,2.7,27.1,58.0,12.2,92.6,7.4,3501.0,0.0,51.9,865,84.2,15.8,1965.0,50.4,27.9,25.6,58.4,41.2,0.0,1.1,67.9,0.0,31.8,0.0,Mixed,Q5 (Highest),Mixed,False,False,False,False
12086006104,Census Tract 61.04; Miami-Dade County; Florida,54.7,1.8,61.3,1.2,2.7,22.0,22.5,175528.0,235605.0,103656.0,2.9,4.9,2.7,1.1,5.3,12.2,9.2,7.9,13.2,40.6,5.2,1.7,4.7,5.8,40.7,41.7,11.8,78.9,21.1,2118.0,1.8,58.7,2109,79.7,20.3,4002.0,50.0,20.0,32.0,64.8,34.7,0.0,0.0,60.2,1.0,31.9,0.0,Majority Hispanic,Q5 (Highest),Hispanic-Majority,False,False,False,False
12086006105,Census Tract 61.05; Miami-Dade County; Florida,60.5,3.3,66.3,0.0,0.9,26.0,27.8,181346.0,202242.0,71956.0,1.8,0.6,5.5,0.9,7.8,6.0,9.7,12.7,11.9,42.9,6.4,3.1,5.7,1.0,26.2,62.3,10.5,92.3,7.7,3501.0,33.3,47.2,866,90.1,9.9,2252.0,42.2,25.0,25.6,62.3,31.5,1.6,2.5,54.4,1.6,39.3,0.0,Majority Hispanic,Q5 (Highest),Hispanic-Majority,False,False,False,False
12086006106,Census Tract 61.06; Miami-Dade County; Florida,56.5,1.5,54.2,0.0,0.0,31.3,21.5,138462.0,166287.0,63014.0,3.3,3.6,8.7,1.5,2.3,7.8,7.7,17.0,12.9,35.3,5.1,5.9,4.0,4.8,31.3,51.9,12.0,91.2,8.8,2885.0,0.0,56.4,975,90.7,9.3,2376.0,43.8,19.7,19.4,78.6,15.9,0.0,1.6,40.4,0.3,53.0,0.5,Majority Hispanic,Q5 (Highest),Hispanic-Majority,False,False,False,False
12086006201,Census Tract 62.01; Miami-Dade County; Florida,64.8,4.0,67.4,4.7,1.6,16.1,37.3,57525.0,93035.0,45554.0,3.4,14.4,6.9,10.4,9.3,16.8,8.2,18.1,3.5,9.1,12.8,18.2,15.4,25.5,43.1,24.8,6.6,47.4,52.6,1548.0,8.0,54.9,1421,96.5,3.5,2861.0,43.0,14.8,21.5,82.9,11.7,1.8,2.5,39.4,1.8,51.7,0.0,Majority Hispanic,Q2,Hispanic-Majority,False,True,False,False
12086006203,Census Tract 62.03; Miami-Dade County; Florida,67.3,2.8,61.1,2.5,9.0,20.2,25.5,97706.0,135790.0,79018.0,5.6,5.3,5.6,1.8,5.9,15.0,16.5,15.1,9.2,20.2,13.1,4.0,4.1,10.6,65.7,17.1,6.6,36.1,63.9,1784.0,9.5,44.1,1452,90.4,9.6,2572.0,47.7,19.2,23.2,57.9,35.9,0.4,3.2,59.2,0.4,28.7,0.8,Mixed,Q4,Mixed,False,False,False,False
12086006205,Census Tract 62.05; Miami-Dade County; Florida,67.0,4.2,76.6,0.6,2.1,12.4,26.2,80927.0,106925.0,66300.0,8.9,1.1,12.9,5.3,10.1,9.6,18.6,13.5,4.7,15.4,14.6,10.1,15.7,8.8,70.6,19.0,1.6,22.2,77.8,1831.0,8.2,32.7,2358,85.0,15.0,3268.0,38.4,12.8,17.3,72.7,19.3,0.7,3.8,45.6,2.4,42.9,0.0,Majority Hispanic,Q4,Hispanic-Majority,False,False,False,False
12086006206,Census Tract 62.06; Miami-Dade County; Florida,71.6,3.0,53.7,1.2,9.3,31.3,22.2,124688.0,188425.0,91365.0,3.9,2.0,3.4,7.5,6.9,6.6,8.6,16.0,17.2,27.8,7.9,5.6,3.1,7.7,50.7,35.2,6.4,39.1,60.9,2419.0,10.9,29.5,2172,90.1,9.9,4097.0,44.4,13.6,13.3,67.2,23.8,0.0,7.2,51.2,0.0,37.2,1.0,Majority Hispanic,Q5 (Highest),Hispanic-Majority,False,False,False,False
12086006302,Census Tract 63.02; Miami-Dade County; Florida,61.4,10.6,65.1,3.7,1.1,11.8,25.7,77772.0,91064.0,34201.0,5.8,1.7,14.5,5.6,7.3,14.6,19.8,15.0,4.2,11.4,17.7,22.4,10.1,9.5,44.2,26.6,19.7,48.7,51.3,1751.0,12.7,52.3,2251,92.5,7.5,5644.0,39.5,23.8,15.6,80.2,14.2,0.6,2.6,40.7,0.6,53.7,1.2,Majority Hispanic,Q4,Hispanic-Majority,False,False,False,False
