tract_fips,NAME,pop_16plus,in_labor_force,employed,unemployed,workers_16plus,commute_drove_alone,commute_carpooled,commute_public_transit,commute_walked,commute_other,commute_work_from_home,mean_commute_time_min,median_household_income,mean_household_income,per_capita_income,poverty_rate_pct,with_health_insurance,without_health_insurance,industry_agriculture,industry_construction,industry_manufacturing,industry_wholesale,industry_retail,industry_transport_warehouse,occupation_management,occupation_service,n_stops,n_trips_total,n_routes_served,avg_trips_per_stop,wheelchair_accessible_stops,has_rail_access,has_bus,routes_serving,transit_jobs_15min,transit_workers_15min,auto_jobs_15min,transit_auto_ratio_15min,transit_jobs_30min,transit_workers_30min,auto_jobs_30min,transit_auto_ratio_30min,transit_jobs_45min,transit_workers_45min,auto_jobs_45min,transit_auto_ratio_45min,transit_jobs_60min,transit_workers_60min,auto_jobs_60min,transit_auto_ratio_60min,bike_lts2_jobs_30min,bike_lts3_jobs_30min,n_census_blocks,rt_active_vehicles,rt_active_trips,pct_public_transit,pct_drove_alone,pct_walked,unemployment_rate,transit_desert
12086000409,Census Tract 4.09; Miami-Dade County; Florida,3436,2186,2061,125,1999,1433,251,175,0,140,0,39.7,59426,64414,18478,-888888888,-888888888,-888888888,0,103,110,27,185,216,336,901,13,2572,1.0,197.84615384615384,0,0,1,"125, 77",1376.8857142857144,4469.357142857143,318316.1285714286,0.0043,13440.0,32129.957142857143,1642871.857142857,0.0082,78514.02857142857,115150.0,2124902.814285714,0.0369,297067.15714285715,264565.3,2408245.5857142857,0.1234,1897.3,25006.742857142857,70.0,0,0,8.75,71.69,0.0,5.72,0
12086000410,Census Tract 4.10; Miami-Dade County; Florida,4062,2381,2244,137,2231,1682,275,57,0,153,64,25.8,68083,75067,18482,-888888888,-888888888,-888888888,0,244,103,54,250,220,445,739,33,3097,2.0,93.84848484848484,0,0,1,"125, 17, 25, 77, NOMGRN",1244.076923076923,4799.692307692308,273969.89743589744,0.0045,15053.166666666666,33568.97435897436,1646454.923076923,0.0091,83314.26923076923,121790.43589743589,2128151.128205128,0.0391,297957.6538461539,276718.73076923075,2419033.076923077,0.1232,1781.025641025641,31877.69230769231,78.0,0,0,2.55,75.39,0.0,5.75,0
12086000411,Census Tract 4.11; Miami-Dade County; Florida,4795,3117,3059,58,3026,2376,332,158,19,112,29,25.7,53027,53940,19366,-888888888,-888888888,-888888888,44,71,13,36,437,584,585,760,10,1830,1.0,183.0,0,0,1,"17, 77",1333.137254901961,3847.0588235294117,361458.2745098039,0.0037,11304.78431372549,29321.92156862745,1638917.294117647,0.0069,78146.70588235294,106925.17647058824,2123683.2352941176,0.0368,302287.09803921566,255690.60784313726,2401238.5098039214,0.1259,1956.0588235294117,20055.29411764706,51.0,0,0,5.22,78.52,0.63,1.86,0
12086000413,Census Tract 4.13; Miami-Dade County; Florida,3841,2438,2262,149,2246,1780,170,100,0,54,142,25.5,55614,69981,20092,-888888888,-888888888,-888888888,0,150,113,0,319,130,520,718,25,3700,2.0,148.0,0,0,1,"135, 17, 401, 77, NOMGRN",1111.6666666666667,2851.7471264367814,239668.98850574714,0.0046,12879.448275862069,25060.57471264368,1651832.9885057472,0.0078,66215.03448275862,101388.28735632185,2136113.724137931,0.031,239567.01149425286,245773.2643678161,2434892.827586207,0.0984,1093.3103448275863,32122.51724137931,87.0,0,0,4.45,79.25,0.0,6.11,0
12086000414,Census Tract 4.14; Miami-Dade County; Florida,3999,2331,2320,11,2209,1377,104,125,31,273,299,30.8,48695,60329,23154,-888888888,-888888888,-888888888,0,134,87,79,452,300,607,684,12,2576,5.0,214.66666666666666,0,0,1,"401, 75, 77, 95, NMBEACE",2230.0232558139537,1245.1860465116279,244852.09302325582,0.0091,14372.03488372093,15730.662790697674,1687290.9302325582,0.0085,58112.79069767442,80842.47674418605,2149653.5465116277,0.027,201965.43023255814,218012.16279069768,2442788.7325581396,0.0827,6792.686046511628,31280.616279069767,86.0,2,1,5.66,62.34,1.4,0.47,0
12086000415,Census Tract 4.15; Miami-Dade County; Florida,1817,1189,1159,30,1159,974,21,57,0,40,67,33.3,64722,95812,31024,-888888888,-888888888,-888888888,0,314,24,3,155,71,212,263,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,4.92,84.04,0.0,2.52,0
12086000416,Census Tract 4.16; Miami-Dade County; Florida,3851,1935,1731,204,1701,1397,54,144,0,0,106,27.1,34279,47731,18285,-888888888,-888888888,-888888888,0,423,322,0,36,59,366,410,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,8.47,82.13,0.0,10.54,0
12086000417,Census Tract 4.17; Miami-Dade County; Florida,3310,2188,1933,255,1883,1138,225,418,24,36,42,37.6,44672,52414,21964,-888888888,-888888888,-888888888,0,225,200,43,195,144,678,537,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,22.2,60.44,1.27,11.65,0
12086000418,Census Tract 4.18; Miami-Dade County; Florida,2560,1362,1268,94,1213,856,55,39,47,18,198,29.7,32476,61466,18796,-888888888,-888888888,-888888888,0,92,39,12,133,136,176,289,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,3.22,70.57,3.87,6.9,0
12086000419,Census Tract 4.19; Miami-Dade County; Florida,2794,1663,1659,4,1659,1413,102,35,12,6,91,37.2,71047,69166,22660,-888888888,-888888888,-888888888,0,192,156,24,155,432,464,246,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,2.11,85.17,0.72,0.24,0
12086000420,Census Tract 4.20; Miami-Dade County; Florida,3234,1201,1085,116,1085,711,268,95,0,0,11,35.5,54322,67666,18063,-888888888,-888888888,-888888888,12,62,82,27,114,176,272,197,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,8.76,65.53,0.0,9.66,0
12086000504,Census Tract 5.04; Miami-Dade County; Florida,3816,2373,2285,88,2222,1553,246,104,12,69,238,22.9,52097,61636,21697,-888888888,-888888888,-888888888,0,320,241,90,152,448,373,405,16,2371,5.0,148.1875,0,0,1,"135, 27, 32, 42, OPALCKA, OPALKAN",741.8865979381443,2143.577319587629,170793.9175257732,0.0043,8662.58762886598,13861.226804123711,1541581.969072165,0.0056,44364.154639175256,67897.13402061856,2103497.0721649486,0.0211,167277.50515463916,200746.70103092783,2386679.1134020616,0.0701,2353.3298969072166,25923.536082474227,97.0,1,0,4.68,69.89,0.54,3.71,0
12086000505,Census Tract 5.05; Miami-Dade County; Florida,4492,3032,2993,39,2965,2207,369,0,28,64,297,28.4,53864,74418,27331,-888888888,-888888888,-888888888,12,273,149,262,282,430,604,864,24,1113,1.0,46.375,0,0,1,"37, 42",1129.0196078431372,1112.8235294117646,162004.22549019608,0.007,6454.980392156863,9045.754901960785,1353580.137254902,0.0048,28566.980392156864,38914.21568627451,1980817.0196078431,0.0144,110130.75490196078,122987.6862745098,2232796.411764706,0.0493,2145.6960784313724,13980.323529411764,102.0,0,0,0.0,74.44,0.94,1.29,0
12086000506,Census Tract 5.06; Miami-Dade County; Florida,2002,1155,1068,87,1053,825,204,0,0,24,0,33.8,49264,68149,22057,-888888888,-888888888,-888888888,0,50,62,189,167,95,271,90,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,78.35,0.0,7.53,0
12086000507,Census Tract 5.07; Miami-Dade County; Florida,4299,2361,2195,166,2177,1694,274,0,48,43,118,25.5,60424,79551,23125,-888888888,-888888888,-888888888,8,258,102,99,187,248,557,538,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,77.81,2.2,7.03,0
12086000508,Census Tract 5.08; Miami-Dade County; Florida,2684,1472,1440,32,1410,928,198,28,84,91,81,24.3,24826,32681,12464,-888888888,-888888888,-888888888,0,76,50,8,328,201,314,315,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1.99,65.82,5.96,2.17,0
12086000509,Census Tract 5.09; Miami-Dade County; Florida,2792,1412,1240,158,1140,930,53,30,0,33,94,34.3,50927,60805,18245,-888888888,-888888888,-888888888,0,185,164,0,116,181,49,168,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,2.63,81.58,0.0,11.19,0
12086000601,Census Tract 6.01; Miami-Dade County; Florida,3340,2059,2041,18,2025,1347,428,22,0,16,212,30.7,67171,81118,27164,-888888888,-888888888,-888888888,0,316,222,104,138,232,625,364,5,192,2.0,38.4,0,0,1,"42, HIAMAR",630.4776119402985,2897.8507462686566,172452.58208955225,0.0037,9547.373134328358,14516.089552238805,1380273.7611940298,0.0069,39626.44776119403,55529.432835820895,1989133.7462686568,0.0199,169410.41791044775,163195.35820895524,2241842.2537313434,0.0756,1441.2835820895523,8081.119402985075,67.0,0,0,1.09,66.52,0.0,0.87,0
12086000602,Census Tract 6.02; Miami-Dade County; Florida,4150,2551,2470,69,2482,1885,218,12,8,83,276,26.0,59464,86718,30135,-888888888,-888888888,-888888888,23,151,189,261,183,312,619,324,9,821,1.0,91.22222222222223,0,0,1,37,750.3492063492064,3592.6507936507937,194619.0634920635,0.0039,9564.42857142857,19109.904761904763,1365776.142857143,0.007,44295.65079365079,63398.28571428572,1965531.8095238095,0.0225,155478.7142857143,153772.03174603175,2218597.0793650793,0.0701,1318.6349206349207,51346.04761904762,63.0,0,0,0.48,75.95,0.32,2.7,0
12086000603,Census Tract 6.03; Miami-Dade County; Florida,4024,2688,2596,92,2385,1681,236,69,18,9,372,29.9,68109,86661,29756,-888888888,-888888888,-888888888,29,262,221,107,322,189,747,389,17,1642,2.0,96.58823529411765,0,0,1,"103, 37, HIAMAR",2184.012987012987,3361.1688311688313,204537.2857142857,0.0107,14436.90909090909,24487.051948051947,1354206.1818181819,0.0107,58636.0,82681.92207792208,1958707.7272727273,0.0299,219547.05194805196,195715.63636363635,2212906.662337662,0.0992,3670.8311688311687,55586.33766233766,77.0,1,0,2.89,70.48,0.75,3.42,0
12086000605,Census Tract 6.05; Miami-Dade County; Florida,4637,2426,2296,130,2286,1756,98,0,11,56,365,28.6,86507,88763,23719,-888888888,-888888888,-888888888,0,265,86,44,181,344,516,551,18,1765,2.0,98.05555555555556,0,1,1,"2600, 42, 79, HIAMAR",2495.6849315068494,3187.1917808219177,167144.80821917808,0.0149,16447.068493150684,20999.08219178082,1257873.2328767122,0.0131,127964.28767123287,93669.1095890411,1945775.1095890412,0.0658,407658.16438356164,252536.7397260274,2211240.6301369863,0.1844,2701.1369863013697,65085.38356164384,73.0,0,0,0.0,76.82,0.48,5.36,0
12086000607,Census Tract 6.07; Miami-Dade County; Florida,3914,2145,1985,160,1912,1538,174,29,29,12,130,28.6,41705,69868,25269,-888888888,-888888888,-888888888,10,102,251,24,186,182,348,560,8,952,2.0,119.0,0,0,1,"37, HIAMAR",1375.8307692307692,3739.6923076923076,212141.73846153845,0.0065,13470.507692307692,22507.10769230769,1298166.6,0.0104,57959.338461538464,72485.2923076923,1937258.8923076922,0.0299,234323.3076923077,177022.87692307692,2194557.6923076925,0.1068,3519.153846153846,65262.0,65.0,0,0,1.52,80.44,1.52,7.46,0
12086000609,Census Tract 6.09; Miami-Dade County; Florida,3048,1879,1831,48,1792,1326,121,0,73,31,241,24.5,38529,58383,23837,-888888888,-888888888,-888888888,0,187,146,183,291,183,371,332,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,74.0,4.07,2.55,0
12086000610,Census Tract 6.10; Miami-Dade County; Florida,2555,1572,1543,29,1333,995,12,0,45,0,281,36.3,60873,63990,24201,-888888888,-888888888,-888888888,0,249,23,119,243,132,289,300,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,74.64,3.38,1.84,0
12086000611,Census Tract 6.11; Miami-Dade County; Florida,2208,1323,1305,18,1283,928,75,53,2,68,157,28.2,54850,88229,27223,-888888888,-888888888,-888888888,0,138,140,103,120,105,279,316,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,4.13,72.33,0.16,1.36,0
12086000612,Census Tract 6.12; Miami-Dade County; Florida,2757,1744,1694,50,1603,1225,200,49,12,9,108,29.7,80681,85162,25360,-888888888,-888888888,-888888888,0,124,313,84,151,120,385,408,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,3.06,76.42,0.75,2.87,0
12086000705,Census Tract 7.05; Miami-Dade County; Florida,3874,2444,2367,77,2302,1871,109,0,72,0,250,20.8,51003,51476,24620,-888888888,-888888888,-888888888,0,184,106,63,225,395,250,838,9,804,2.0,89.33333333333333,0,0,1,"103, 54, HIAFLA, HIAMAR",4932.064516129032,3014.9032258064517,396716.1612903226,0.0124,19272.90322580645,20772.387096774193,1512344.7419354839,0.0127,50008.1935483871,59195.41935483871,2000454.4838709678,0.025,112750.74193548386,118830.90322580645,2233262.0322580645,0.0505,4881.677419354839,59258.6129032258,31.0,0,0,0.0,81.28,3.13,3.15,0
12086000710,Census Tract 7.10; Miami-Dade County; Florida,3856,2520,2475,45,2411,1605,288,64,10,26,418,25.8,42564,44301,18981,-888888888,-888888888,-888888888,25,433,195,226,248,307,454,755,6,685,2.0,114.16666666666667,0,0,1,"183, HIAFLA",2772.1521739130435,3897.8260869565215,336417.02173913043,0.0082,22430.652173913044,21078.782608695652,1382949.9347826086,0.0162,95285.58695652174,78604.02173913043,1954326.6304347827,0.0488,362277.4347826087,214743.73913043478,2196027.6739130435,0.165,8773.826086956522,60368.891304347824,46.0,0,0,2.65,66.57,0.41,1.79,0
12086000711,Census Tract 7.11; Miami-Dade County; Florida,4659,2516,2486,30,2486,1473,261,106,0,180,466,26.3,39191,68909,25750,-888888888,-888888888,-888888888,0,390,395,56,233,135,408,558,12,1121,1.0,93.41666666666667,0,0,1,54,3246.8414634146343,3677.9634146341464,275364.9024390244,0.0118,18177.378048780487,22588.29268292683,1295656.4024390243,0.014,69804.63414634146,76088.08536585367,1922887.975609756,0.0363,292823.8658536585,191188.5,2174369.2926829266,0.1347,6801.365853658536,71158.35365853658,82.0,1,0,4.26,59.25,0.0,1.19,0
12086000712,Census Tract 7.12; Miami-Dade County; Florida,1997,1288,1174,114,1059,722,33,14,60,18,212,25.5,43706,53645,19340,-888888888,-888888888,-888888888,21,219,64,26,131,193,148,242,3,751,2.0,250.33333333333334,0,1,1,"183, 2600, 73",2473.9166666666665,2001.5277777777778,334364.75,0.0074,18429.722222222223,20754.25,1361458.75,0.0135,111562.44444444444,85046.83333333333,1947749.7222222222,0.0573,392714.80555555556,228025.44444444444,2196290.611111111,0.1788,9332.305555555555,64153.22222222222,36.0,1,8,1.32,68.18,5.67,8.85,0
12086000713,Census Tract 7.13; Miami-Dade County; Florida,2725,1415,1392,23,1369,816,400,13,52,72,16,29.7,17450,41398,20381,-888888888,-888888888,-888888888,0,150,197,85,180,58,215,334,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.95,59.61,3.8,1.63,0
12086000714,Census Tract 7.14; Miami-Dade County; Florida,3769,2020,1969,51,1936,1647,122,0,0,0,167,28.8,43079,54038,19074,-888888888,-888888888,-888888888,26,303,181,83,20,307,414,311,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,85.07,0.0,2.52,0
12086000715,Census Tract 7.15; Miami-Dade County; Florida,2917,1662,1613,49,1570,968,344,43,23,0,192,41.9,56053,88382,27337,-888888888,-888888888,-888888888,7,278,104,93,190,168,501,209,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,2.74,61.66,1.46,2.95,0
12086000716,Census Tract 7.16; Miami-Dade County; Florida,2161,1175,1091,84,1078,716,181,46,0,14,121,29.3,57143,67948,23427,-888888888,-888888888,-888888888,0,70,39,46,128,150,288,159,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,4.27,66.42,0.0,7.15,0
12086000717,Census Tract 7.17; Miami-Dade County; Florida,2396,1478,1401,77,1401,984,261,0,0,17,139,27.0,70586,87590,29653,-888888888,-888888888,-888888888,0,131,125,79,300,111,241,206,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,70.24,0.0,5.21,0
12086000718,Census Tract 7.18; Miami-Dade County; Florida,3422,2315,2266,49,2252,1635,379,0,99,28,111,29.8,47446,64058,23814,-888888888,-888888888,-888888888,0,168,73,44,376,230,391,156,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,72.6,4.4,2.12,0
12086000719,Census Tract 7.19; Miami-Dade County; Florida,1208,681,631,50,616,355,59,0,0,14,188,25.2,37560,56576,20615,-888888888,-888888888,-888888888,0,52,98,55,81,69,48,192,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,57.63,0.0,7.34,0
12086000720,Census Tract 7.20; Miami-Dade County; Florida,3046,1653,1605,48,1573,1090,217,0,45,23,198,27.4,44271,64736,23668,-888888888,-888888888,-888888888,0,100,103,102,158,136,449,390,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,69.29,2.86,2.9,0
12086000804,Census Tract 8.04; Miami-Dade County; Florida,3613,1971,1866,105,1780,1099,140,93,0,110,338,32.1,54375,62908,23228,-888888888,-888888888,-888888888,0,317,122,20,206,160,327,521,22,3940,6.0,179.0909090909091,0,1,1,"2600, 37, 54, 62, 79, HIAFLA, HIAMAR, MIASPG",2492.2,5968.090909090909,262066.47272727272,0.0095,26282.47272727273,31245.909090909092,1262033.6,0.0208,162633.29090909092,110672.2,1927200.690909091,0.0844,463042.4,274423.6,2190895.109090909,0.2113,4218.272727272727,61513.163636363635,55.0,0,9,5.22,61.74,0.0,5.33,0
12086000805,Census Tract 8.05; Miami-Dade County; Florida,4462,2646,2402,244,2296,1660,144,14,21,28,429,26.8,54836,82252,28528,-888888888,-888888888,-888888888,10,379,230,47,364,153,460,317,16,576,1.0,36.0,0,0,1,"42, 62",2604.1973684210525,3633.842105263158,257458.98684210525,0.0101,18143.697368421053,20115.486842105263,1265865.0263157894,0.0143,95915.97368421052,80382.09210526316,1939610.2631578948,0.0495,378869.34210526315,233004.3947368421,2205556.0263157897,0.1718,3031.2368421052633,58627.05263157895,76.0,0,0,0.61,72.3,0.91,9.22,0
12086000806,Census Tract 8.06; Miami-Dade County; Florida,3585,1855,1779,76,1756,997,139,38,60,75,447,34.0,42100,48042,19905,-888888888,-888888888,-888888888,0,459,207,49,66,167,226,570,20,2685,3.0,134.25,0,0,1,"37, 42, 79, HIAFLA, HIAMAR",2634.4383561643835,3314.1369863013697,204217.2876712329,0.0129,22067.383561643837,27977.87671232877,1228403.0,0.018,154514.02739726027,107867.34246575342,1917120.6575342466,0.0806,452005.4931506849,270946.8630136986,2183821.0410958906,0.207,4074.4794520547944,64940.46575342466,73.0,1,0,2.16,56.78,3.42,4.1,0
12086000807,Census Tract 8.07; Miami-Dade County; Florida,3618,2235,2169,66,2104,1455,168,43,25,54,359,24.6,42445,47705,20082,-888888888,-888888888,-888888888,0,235,284,144,138,276,449,339,5,303,1.0,60.6,0,0,1,"37, MIASPG",2745.904761904762,6180.190476190476,281227.2380952381,0.0098,18257.904761904763,23859.238095238095,1293478.619047619,0.0141,95263.19047619047,80223.47619047618,1933201.9523809524,0.0493,383909.1904761905,223242.61904761905,2191711.0,0.1752,5067.190476190476,69437.19047619047,21.0,0,0,2.04,69.15,1.19,2.95,0
12086000808,Census Tract 8.08; Miami-Dade County; Florida,3430,2172,2009,163,1964,1416,100,11,11,85,341,29.9,50243,68876,25639,-888888888,-888888888,-888888888,7,299,104,41,147,224,433,600,7,572,1.0,81.71428571428571,0,0,1,"37, 54, MIASPG",2535.4912280701756,4958.245614035088,283553.8947368421,0.0089,21164.0,27009.35087719298,1298790.7192982456,0.0163,132162.47368421053,96269.0,1931250.9824561405,0.0684,408940.77192982455,242924.19298245615,2185673.98245614,0.1871,6755.105263157895,67489.26315789473,57.0,0,0,0.56,72.1,0.56,7.5,0
12086000903,Census Tract 9.03; Miami-Dade County; Florida,2596,1497,1459,38,1341,976,42,72,7,105,139,27.7,35321,54407,19825,-888888888,-888888888,-888888888,6,208,46,70,191,133,207,310,27,4631,5.0,171.5185185185185,0,1,1,"12, 21, 2600, 27, 279, 32, 62, 79",2493.3602150537636,1538.8924731182797,255700.2688172043,0.0098,28764.983870967742,30400.75806451613,1313922.6451612904,0.0219,226955.59139784946,146204.79032258064,1976823.0107526882,0.1148,524512.9516129033,339086.9569892473,2235134.860215054,0.2347,3956.1666666666665,43338.096774193546,186.0,2,6,5.37,72.78,0.52,2.54,0
12086000904,Census Tract 9.04; Miami-Dade County; Florida,2105,1140,1097,43,1082,818,97,73,0,33,61,36.9,50250,68394,22163,-888888888,-888888888,-888888888,0,201,92,0,115,111,296,217,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,6.75,75.6,0.0,3.77,0
12086000905,Census Tract 9.05; Miami-Dade County; Florida,3428,1975,1917,58,1889,1578,139,45,0,52,75,29.5,68933,78438,25910,-888888888,-888888888,-888888888,24,190,110,11,387,241,344,476,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,2.38,83.54,0.0,2.94,0
12086000906,Census Tract 9.06; Miami-Dade County; Florida,1583,892,845,47,837,664,30,34,0,0,109,27.8,60403,114365,37165,-888888888,-888888888,-888888888,26,117,57,28,62,75,323,106,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,4.06,79.33,0.0,5.27,0
12086000907,Census Tract 9.07; Miami-Dade County; Florida,1721,851,851,0,851,655,39,24,0,0,133,33.2,52022,81447,21652,-888888888,-888888888,-888888888,0,124,56,0,57,78,386,82,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,2.82,76.97,0.0,0.0,0
12086000908,Census Tract 9.08; Miami-Dade County; Florida,2880,1622,1515,107,1508,1249,84,33,0,0,142,33.9,60989,83234,24947,-888888888,-888888888,-888888888,19,380,248,39,62,106,160,337,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,2.19,82.82,0.0,6.6,0
12086001003,Census Tract 10.03; Miami-Dade County; Florida,4928,2885,2800,85,2548,2123,158,20,52,56,139,26.0,69375,71102,25748,-888888888,-888888888,-888888888,0,305,54,65,255,518,699,559,22,4017,4.0,182.5909090909091,0,0,1,"12, 17, 21, 22, 27, 279, 401, 79",1355.3529411764705,3365.3823529411766,306000.4411764706,0.0044,13553.27205882353,30661.602941176472,1500095.5220588236,0.009,131076.6838235294,128741.99264705883,2076450.5661764706,0.0631,435345.16911764705,321421.4632352941,2335227.3014705884,0.1864,2309.764705882353,27126.014705882353,136.0,4,0,0.78,83.32,2.04,2.95,0
12086001004,Census Tract 10.04; Miami-Dade County; Florida,5694,3751,3433,318,3366,2665,71,175,0,216,239,26.4,50710,57665,20515,-888888888,-888888888,-888888888,0,449,9,101,173,1106,591,637,34,6938,4.0,204.05882352941177,0,0,1,"12, 17, 21, 22, 27, 279, 401, 77, 79",1507.1656441717791,3512.6319018404906,406368.7791411043,0.0037,20649.883435582822,37700.25153374233,1532105.6257668713,0.0135,175640.5889570552,146118.10429447851,2083077.9141104294,0.0843,462562.80368098157,331210.754601227,2339365.355828221,0.1977,1700.760736196319,34227.122699386506,163.0,1,1,5.2,79.17,0.0,8.48,0
12086001005,Census Tract 10.05; Miami-Dade County; Florida,1463,559,503,56,503,395,51,48,0,0,9,28.2,29583,42573,22398,-888888888,-888888888,-888888888,0,24,0,0,18,133,172,86,12,1976,1.0,164.66666666666666,0,0,1,"103, 77",2219.2272727272725,2233.0454545454545,438836.8181818182,0.0051,12123.227272727272,28716.454545454544,1654009.1363636365,0.0073,104633.95454545454,115134.90909090909,2127972.1363636362,0.0492,361979.5,275815.7727272727,2397420.4545454546,0.151,3498.5,19973.18181818182,22.0,2,0,9.54,78.53,0.0,10.02,0
12086001006,Census Tract 10.06; Miami-Dade County; Florida,3373,2011,1791,220,1788,984,54,406,41,24,279,34.2,35778,53200,20140,-888888888,-888888888,-888888888,0,206,51,26,177,296,527,469,8,1405,2.0,175.625,0,0,1,"2, 279, 79",1182.4285714285713,4116.351648351649,462907.1538461539,0.0026,21419.86813186813,35197.83516483517,1680374.5934065934,0.0127,151722.86813186813,133436.46153846153,2134773.4505494507,0.0711,390761.1758241758,281165.92307692306,2404328.175824176,0.1625,1282.021978021978,39299.72527472527,91.0,0,0,22.71,55.03,2.29,10.94,0
12086001007,Census Tract 10.07; Miami-Dade County; Florida,2734,1615,1359,256,1349,1144,39,60,0,18,88,29.8,56467,69137,19918,-888888888,-888888888,-888888888,0,154,39,99,159,130,420,282,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,4.45,84.8,0.0,15.85,0
12086001008,Census Tract 10.08; Miami-Dade County; Florida,2427,1651,1633,18,1548,1150,111,206,0,50,31,30.0,50618,58764,21980,-888888888,-888888888,-888888888,45,349,0,15,178,345,222,300,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,13.31,74.29,0.0,1.09,0
