tract_fips,NAME,pop_16plus,in_labor_force,employed,unemployed,workers_16plus,commute_drove_alone,commute_carpooled,commute_public_transit,commute_walked,commute_other,commute_work_from_home,mean_commute_time_min,median_household_income,mean_household_income,per_capita_income,poverty_rate_pct,with_health_insurance,without_health_insurance,industry_agriculture,industry_construction,industry_manufacturing,industry_wholesale,industry_retail,industry_transport_warehouse,occupation_management,occupation_service,n_stops,n_trips_total,n_routes_served,avg_trips_per_stop,wheelchair_accessible_stops,has_rail_access,transit_jobs_accessible_30min,transit_workers_30min,n_blocks,auto_jobs_accessible_30min,auto_workers_30min,transit_auto_ratio,rt_active_vehicles,rt_active_trips
12086006503,Census Tract 65.03; Miami-Dade County; Florida,1788,1324,1258,60,1226,752,130,129,0,24,191,39.6,93233,120427,45515,-888888888,-888888888,-888888888,0,210,28,26,135,62,547,165,8,1154,2.0,144.25,0,0,40347.58536585366,35044.439024390245,41.0,1255900.3170731708,1093475.0487804879,0.0321,0,0
12086006504,Census Tract 65.04; Miami-Dade County; Florida,1744,1084,1062,22,1051,740,57,85,5,26,138,20.9,89459,118284,49055,-888888888,-888888888,-888888888,0,104,15,16,39,65,507,169,7,1022,2.0,146.0,0,0,43532.72727272727,34061.30303030303,33.0,1318376.121212121,1147648.6666666667,0.033,0,0
12086006603,Census Tract 66.03; Miami-Dade County; Florida,2360,1729,1644,34,1614,886,277,125,129,7,190,27.0,40532,59730,29916,-888888888,-888888888,-888888888,0,55,0,0,79,83,623,577,0,0,,,0,0,,,,,,,0,0
12086006604,Census Tract 66.04; Miami-Dade County; Florida,1802,1311,1298,13,1298,560,0,200,330,0,208,23.6,57209,83753,52954,-888888888,-888888888,-888888888,0,102,43,50,97,41,678,107,0,0,,,0,0,,,,,,,0,0
12086006605,Census Tract 66.05; Miami-Dade County; Florida,1470,1121,1121,0,1111,366,55,68,111,0,511,23.0,118750,132261,80646,-888888888,-888888888,-888888888,0,12,0,7,51,64,622,135,0,0,,,0,0,,,,,,,0,0
12086006606,Census Tract 66.06; Miami-Dade County; Florida,1127,1023,980,43,980,513,40,357,70,0,0,32.8,37480,63623,27365,-888888888,-888888888,-888888888,0,235,0,0,217,0,306,347,0,0,,,0,0,,,,,,,0,0
12086006607,Census Tract 66.07; Miami-Dade County; Florida,3078,2284,2231,25,2254,1585,195,141,41,68,224,26.8,80803,78788,34744,-888888888,-888888888,-888888888,0,222,96,0,189,344,764,388,0,0,,,0,0,,,,,,,0,0
12086006608,Census Tract 66.08; Miami-Dade County; Florida,3146,2002,1984,18,1984,1341,50,58,9,168,358,22.4,108006,119760,45289,-888888888,-888888888,-888888888,6,225,49,145,138,108,1167,282,0,0,,,0,0,,,,,,,0,0
12086006705,Census Tract 67.05; Miami-Dade County; Florida,3494,2475,2404,71,2355,1441,54,0,257,42,561,31.7,123459,135382,68540,-888888888,-888888888,-888888888,0,52,144,31,150,407,1629,116,2,542,2.0,271.0,0,0,131468.0,35759.0,3.0,1363356.3333333333,1200082.0,0.0964,0,0
12086006706,Census Tract 67.06; Miami-Dade County; Florida,2555,1914,1864,50,1831,922,389,137,4,18,361,16.4,98365,146102,79719,-888888888,-888888888,-888888888,33,141,62,54,122,64,1170,181,3,813,2.0,271.0,0,0,115016.25,33545.0,4.0,1430940.0,1292996.75,0.0804,0,0
12086006707,Census Tract 67.07; Miami-Dade County; Florida,3345,2906,2866,40,2852,1277,153,16,410,57,939,18.0,163041,233904,118692,-888888888,-888888888,-888888888,31,324,96,19,118,34,2187,16,0,0,,,0,0,,,,,,,0,0
12086006709,Census Tract 67.09; Miami-Dade County; Florida,1552,1266,1246,20,1246,524,26,2,112,40,542,21.6,210292,299813,163791,-888888888,-888888888,-888888888,0,44,32,40,63,15,881,78,2,354,1.0,177.0,0,0,189689.5,40971.5,2.0,1366735.0,1203866.0,0.1388,0,0
12086006713,Census Tract 67.13; Miami-Dade County; Florida,1716,1449,1358,91,1328,530,31,61,198,7,501,21.9,135809,186863,109468,-888888888,-888888888,-888888888,11,122,55,28,61,69,1008,42,0,0,,,0,0,158329.42857142858,42757.42857142857,7.0,1336346.5714285714,1156632.857142857,0.1185,0,0
12086006714,Census Tract 67.14; Miami-Dade County; Florida,2005,1450,1401,49,1390,860,24,3,161,47,295,28.1,131982,154847,88328,-888888888,-888888888,-888888888,0,10,94,73,115,131,880,96,1,448,3.0,448.0,0,0,146509.0,39010.5,2.0,1340723.5,1165128.5,0.1093,0,0
12086006715,Census Tract 67.15; Miami-Dade County; Florida,3445,2613,2485,128,2485,1722,87,93,101,55,427,22.9,98652,111681,52281,-888888888,-888888888,-888888888,0,209,230,14,343,156,1577,251,0,0,,,0,0,,,,,,,0,0
12086006716,Census Tract 67.16; Miami-Dade County; Florida,723,555,475,80,475,91,51,0,59,9,265,14.2,53000,105752,83251,-888888888,-888888888,-888888888,0,27,0,0,39,48,380,0,0,0,,,0,0,,,,,,,0,0
12086006717,Census Tract 67.17; Miami-Dade County; Florida,1900,1422,1395,27,1395,199,0,76,508,0,612,12.6,139583,201076,117750,-888888888,-888888888,-888888888,0,79,0,27,0,439,693,0,0,0,,,0,0,,,,,,,0,0
12086006718,Census Tract 67.18; Miami-Dade County; Florida,2798,2607,2567,40,2509,812,124,360,392,160,661,18.0,200729,272368,151280,-888888888,-888888888,-888888888,0,223,227,106,47,20,2070,168,0,0,,,0,0,,,,,,,0,0
12086006719,Census Tract 67.19; Miami-Dade County; Florida,2025,1765,1765,0,1765,660,0,39,536,338,192,22.3,108667,181243,129378,-888888888,-888888888,-888888888,0,61,44,0,37,0,1204,267,0,0,,,0,0,,,,,,,0,0
12086006720,Census Tract 67.20; Miami-Dade County; Florida,2174,1858,1844,14,1844,469,8,70,740,86,471,15.4,161403,217310,130055,-888888888,-888888888,-888888888,0,28,47,13,172,41,1261,70,0,0,,,0,0,,,,,,,0,0
12086006721,Census Tract 67.21; Miami-Dade County; Florida,2767,2620,2489,131,2449,1459,22,107,288,76,497,18.9,119888,224208,138285,-888888888,-888888888,-888888888,10,30,22,138,63,362,1387,56,0,0,,,0,0,,,,,,,0,0
12086006722,Census Tract 67.22; Miami-Dade County; Florida,1529,1182,1158,21,1110,457,45,25,249,9,325,21.3,91357,115459,48097,-888888888,-888888888,-888888888,0,51,27,14,159,246,392,139,0,0,,,0,0,,,,,,,0,0
12086006801,Census Tract 68.01; Miami-Dade County; Florida,2594,1651,1589,62,1550,881,50,47,145,78,349,24.4,155982,286483,133656,-888888888,-888888888,-888888888,14,86,71,89,156,68,1073,107,11,1204,2.0,109.45454545454545,0,0,99342.12698412698,34839.793650793654,63.0,1251076.0952380951,1090052.9682539683,0.0794,0,0
12086006802,Census Tract 68.02; Miami-Dade County; Florida,2818,1545,1521,24,1486,815,46,4,89,34,498,27.6,176188,262016,113446,-888888888,-888888888,-888888888,19,96,60,31,132,68,1212,30,17,3319,2.0,195.23529411764707,0,0,33034.171875,17161.921875,64.0,1332766.109375,1164748.234375,0.0248,1,2
12086006901,Census Tract 69.01; Miami-Dade County; Florida,2423,1702,1678,24,1678,1230,97,30,89,0,232,26.6,80149,125138,57247,-888888888,-888888888,-888888888,0,100,139,56,65,32,1009,282,0,0,,,0,0,,,,,,,0,0
12086006902,Census Tract 69.02; Miami-Dade County; Florida,2623,1588,1551,37,1531,1189,72,24,16,27,203,22.9,76656,127565,54946,-888888888,-888888888,-888888888,0,85,52,27,213,25,760,419,0,0,,,0,0,,,,,,,0,0
12086007003,Census Tract 70.03; Miami-Dade County; Florida,3544,2747,2583,110,2411,1801,121,60,101,158,170,34.7,59668,88640,31790,-888888888,-888888888,-888888888,0,265,22,0,109,353,741,597,0,0,,,0,0,,,,,,,0,0
12086007004,Census Tract 70.04; Miami-Dade County; Florida,3955,2851,2835,16,2835,1757,179,98,109,125,567,24.3,62381,85029,37357,-888888888,-888888888,-888888888,4,373,0,0,250,271,893,593,0,0,,,0,0,,,,,,,0,0
12086007005,Census Tract 70.05; Miami-Dade County; Florida,1654,1070,975,95,975,606,16,42,30,19,262,21.3,59031,76150,42280,-888888888,-888888888,-888888888,2,146,0,92,61,0,375,206,0,0,,,0,0,,,,,,,0,0
12086007006,Census Tract 70.06; Miami-Dade County; Florida,2828,1894,1777,117,1712,1287,17,0,54,0,354,26.7,55927,77730,30578,-888888888,-888888888,-888888888,0,125,35,0,140,102,731,374,0,0,,,0,0,,,,,,,0,0
12086007007,Census Tract 70.07; Miami-Dade County; Florida,2390,1629,1565,34,1589,951,122,124,66,0,326,31.8,95469,85869,39580,-888888888,-888888888,-888888888,0,30,89,0,37,101,1149,131,0,0,,,0,0,,,,,,,0,0
12086007101,Census Tract 71.01; Miami-Dade County; Florida,2393,1644,1553,84,1560,1116,150,86,0,46,162,24.6,77616,142278,58783,-888888888,-888888888,-888888888,0,22,61,58,124,106,894,215,1,142,3.0,142.0,0,0,76808.65853658537,24873.658536585364,41.0,1201839.0731707318,1094640.6097560977,0.0639,1,0
12086007103,Census Tract 71.03; Miami-Dade County; Florida,1843,1458,1234,224,1215,671,53,92,66,53,280,31.4,128309,151224,86693,-888888888,-888888888,-888888888,0,92,42,61,49,78,813,100,2,100,1.0,50.0,0,0,24600.0,14071.2,15.0,1180535.9333333333,1049383.6,0.0208,0,0
12086007104,Census Tract 71.04; Miami-Dade County; Florida,2689,2256,2207,49,2202,1119,29,152,108,51,743,25.2,133548,209243,91734,-888888888,-888888888,-888888888,0,107,82,15,164,79,1629,115,3,335,2.0,111.66666666666667,0,0,79217.06896551725,27447.758620689656,29.0,1225716.896551724,1090410.3448275863,0.0646,0,0
12086007200,Census Tract 72; Miami-Dade County; Florida,2172,1543,1465,65,1446,998,53,120,28,105,142,24.7,60461,100652,44007,-888888888,-888888888,-888888888,0,144,158,14,183,54,518,261,16,1362,4.0,85.125,0,0,71769.88461538461,22819.71153846154,52.0,1162301.1538461538,1074177.576923077,0.0617,0,0
12086007300,Census Tract 73; Miami-Dade County; Florida,2998,2133,2093,14,2101,1237,57,3,17,18,769,22.7,171635,238960,83926,-888888888,-888888888,-888888888,13,8,61,66,110,31,1544,90,12,834,1.0,69.5,0,0,18968.55789473684,9358.2,95.0,1080780.4421052632,980788.3052631579,0.0176,0,0
12086007401,Census Tract 74.01; Miami-Dade County; Florida,1083,775,775,0,755,398,50,0,0,39,268,19.0,239853,281734,109271,-888888888,-888888888,-888888888,3,39,11,38,52,40,522,33,0,0,,,0,0,,,,,,,0,0
12086007402,Census Tract 74.02; Miami-Dade County; Florida,2003,1195,1163,32,1127,641,213,29,45,20,179,24.9,131786,226637,104324,-888888888,-888888888,-888888888,0,0,63,94,33,26,879,75,0,0,,,0,0,,,,,,,0,0
12086007403,Census Tract 74.03; Miami-Dade County; Florida,2875,1695,1655,0,1674,783,152,0,111,46,582,23.5,119817,173195,98683,-888888888,-888888888,-888888888,0,11,42,0,37,51,1303,125,0,0,,,0,0,,,,,,,0,0
12086007501,Census Tract 75.01; Miami-Dade County; Florida,1984,1306,1286,20,1252,779,33,0,0,67,373,19.3,228289,330793,120483,-888888888,-888888888,-888888888,0,19,53,36,52,37,976,76,10,440,2.0,44.0,0,0,29501.0,11577.805970149253,67.0,1133903.656716418,1055721.4328358208,0.026,0,0
12086007503,Census Tract 75.03; Miami-Dade County; Florida,641,424,416,8,416,264,5,38,38,0,71,22.6,84583,187757,82165,-888888888,-888888888,-888888888,1,5,0,15,39,4,315,13,0,0,,,0,0,75221.71428571429,20511.10714285714,28.0,1100796.5357142857,1024236.4642857143,0.0683,0,0
12086007601,Census Tract 76.01; Miami-Dade County; Florida,1937,1413,1367,46,1356,932,44,60,42,23,255,24.7,116701,170146,58307,-888888888,-888888888,-888888888,37,56,75,81,144,31,784,124,3,216,1.0,72.0,0,0,19969.153846153848,12121.564102564103,78.0,1141127.8205128205,1074323.576923077,0.0175,0,0
12086007603,Census Tract 76.03; Miami-Dade County; Florida,2949,1634,1540,85,1474,899,55,109,178,81,152,36.2,35481,67379,31261,-888888888,-888888888,-888888888,0,138,34,51,179,0,615,300,10,1381,3.0,138.1,0,1,57504.025,16682.6625,80.0,1132283.125,1054844.575,0.0508,2,4
12086007605,Census Tract 76.05; Miami-Dade County; Florida,2672,1816,1808,8,1775,1421,100,38,38,9,169,25.3,73992,126280,62067,-888888888,-888888888,-888888888,22,97,59,46,134,9,1119,236,17,997,1.0,58.64705882352941,0,0,19632.0,10962.357142857143,42.0,1152787.9047619049,1110657.6666666667,0.017,0,0
12086007607,Census Tract 76.07; Miami-Dade County; Florida,1884,1264,1232,32,1229,841,137,3,0,0,248,34.4,96442,144927,63926,-888888888,-888888888,-888888888,0,41,30,48,80,190,636,112,0,0,,,0,0,,,,,,,0,0
12086007608,Census Tract 76.08; Miami-Dade County; Florida,1720,1338,1309,29,1276,894,134,56,15,19,158,23.8,135991,196212,69343,-888888888,-888888888,-888888888,0,51,37,11,97,14,811,178,0,0,,,0,0,,,,,,,0,0
12086007609,Census Tract 76.09; Miami-Dade County; Florida,1453,1102,1011,46,1056,842,21,78,0,8,107,25.3,77171,109326,50259,-888888888,-888888888,-888888888,0,10,19,29,47,28,578,148,0,0,,,0,0,,,,,,,0,0
12086007610,Census Tract 76.10; Miami-Dade County; Florida,3931,2933,2814,119,2352,1302,136,183,35,0,696,29.9,103814,174075,72445,-888888888,-888888888,-888888888,10,185,43,0,208,38,1829,289,0,0,,,0,0,,,,,,,0,0
12086007704,Census Tract 77.04; Miami-Dade County; Florida,4608,2897,2810,87,2810,1807,247,108,38,22,588,26.6,62096,95920,48699,-888888888,-888888888,-888888888,1,89,10,65,345,96,1495,559,5,490,1.0,98.0,0,0,25977.053571428572,8401.339285714286,56.0,1156556.875,1126086.0892857143,0.0225,0,0
12086007705,Census Tract 77.05; Miami-Dade County; Florida,4745,3044,2881,163,2823,2217,203,118,61,9,215,27.2,71597,123992,60578,-888888888,-888888888,-888888888,0,101,112,0,247,59,1419,576,22,1702,1.0,77.36363636363636,0,0,24836.063829787236,9721.106382978724,47.0,1119487.319148936,1073689.3404255318,0.0222,0,0
12086007706,Census Tract 77.06; Miami-Dade County; Florida,2758,1875,1781,94,1644,1313,54,12,17,0,248,23.4,137875,183060,78428,-888888888,-888888888,-888888888,0,131,48,311,207,114,830,136,0,0,,,0,0,,,,,,,0,0
12086007707,Census Tract 77.07; Miami-Dade County; Florida,2622,1927,1925,2,1912,1049,73,0,0,14,776,24.7,153381,150056,43740,-888888888,-888888888,-888888888,7,98,84,84,25,35,810,172,0,0,,,0,0,,,,,,,0,0
12086007708,Census Tract 77.08; Miami-Dade County; Florida,2151,1149,1149,0,1128,986,60,15,24,0,43,26.3,65089,84970,28886,-888888888,-888888888,-888888888,0,133,36,15,46,157,385,124,0,0,,,0,0,,,,,,,0,0
12086007709,Census Tract 77.09; Miami-Dade County; Florida,2439,1627,1606,21,1581,1283,224,0,0,0,74,27.0,97083,120476,42900,-888888888,-888888888,-888888888,41,211,18,43,115,126,763,230,0,0,,,0,0,,,,,,,0,0
12086007801,Census Tract 78.01; Miami-Dade County; Florida,497,251,249,2,244,123,21,9,12,0,79,20.4,250001,574477,188783,-888888888,-888888888,-888888888,0,4,0,9,5,4,218,10,5,80,1.0,16.0,0,0,2067.1428571428573,1899.6190476190477,21.0,966425.5714285715,845391.1428571428,0.0021,0,0
12086007805,Census Tract 78.05; Miami-Dade County; Florida,3387,2415,2329,86,2268,1574,154,49,0,48,443,34.0,150809,204052,78953,-888888888,-888888888,-888888888,0,151,87,40,185,103,1437,112,11,1885,2.0,171.36363636363637,0,0,29191.102040816328,9133.755102040815,98.0,1090002.1734693877,1032691.4693877551,0.0268,1,2
12086007806,Census Tract 78.06; Miami-Dade County; Florida,2830,1679,1625,54,1602,1056,128,38,11,0,369,27.8,250001,586625,175649,-888888888,-888888888,-888888888,0,10,24,22,75,25,1217,105,20,308,1.0,15.4,0,0,4422.063829787234,3173.404255319149,94.0,1015180.3617021276,920465.6489361703,0.0044,1,0
12086007807,Census Tract 78.07; Miami-Dade County; Florida,3503,2357,2257,100,2246,1449,87,76,15,12,607,25.1,180000,233448,78337,-888888888,-888888888,-888888888,0,123,22,105,62,25,1694,224,0,0,,,0,0,33858.42424242424,9852.494949494949,99.0,1102319.7474747475,1042813.0909090909,0.0307,0,0
12086007808,Census Tract 78.08; Miami-Dade County; Florida,3717,2777,2667,88,2676,1602,160,476,61,0,377,30.0,51883,84864,49797,-888888888,-888888888,-888888888,46,126,0,77,267,341,1350,478,0,0,,,0,0,,,,,,,0,0
12086007809,Census Tract 78.09; Miami-Dade County; Florida,3306,2267,2234,33,2210,1358,303,175,95,65,214,32.6,82850,103773,45342,-888888888,-888888888,-888888888,10,20,58,71,299,175,1114,317,0,0,,,0,0,,,,,,,0,0
12086007901,Census Tract 79.01; Miami-Dade County; Florida,3247,1646,1619,27,1587,822,90,36,59,138,442,26.3,129167,222802,91374,-888888888,-888888888,-888888888,0,57,9,0,49,39,1230,195,9,756,1.0,84.0,0,0,32140.46017699115,9448.300884955752,113.0,1076899.8053097345,987638.2654867256,0.0298,1,0
12086007902,Census Tract 79.02; Miami-Dade County; Florida,2367,1459,1406,53,1388,887,62,7,0,63,369,32.0,163750,298814,108593,-888888888,-888888888,-888888888,9,40,15,44,110,99,1086,28,10,525,1.0,52.5,0,0,28775.31168831169,7454.948051948052,77.0,1056474.2337662338,955703.0389610389,0.0272,0,0
12086008000,Census Tract 80; Miami-Dade County; Florida,3932,2219,2193,26,2119,1674,93,12,0,72,268,29.2,183944,262433,103656,-888888888,-888888888,-888888888,35,83,178,81,94,222,1634,90,3,267,1.0,89.0,0,0,3253.054794520548,2414.6301369863013,73.0,940769.7397260274,789107.6712328767,0.0035,0,0
12086008101,Census Tract 81.01; Miami-Dade County; Florida,2666,1615,1524,78,1459,929,78,51,0,33,368,34.2,250001,362729,104734,-888888888,-888888888,-888888888,0,51,27,137,207,7,1118,46,11,169,1.0,15.363636363636363,0,0,1257.84,3222.06,100.0,968587.06,879091.6,0.0013,0,0
12086008102,Census Tract 81.02; Miami-Dade County; Florida,3443,2190,2103,87,2047,1253,159,8,62,2,563,24.1,177557,220945,80607,-888888888,-888888888,-888888888,6,55,75,107,202,139,1348,151,12,186,1.0,15.5,0,0,13132.69172932331,6124.526315789473,133.0,980984.6917293234,914461.7368421053,0.0134,0,0
12086008202,Census Tract 82.02; Miami-Dade County; Florida,3476,2349,2285,64,2232,1493,266,32,42,56,343,37.0,160809,197253,67096,-888888888,-888888888,-888888888,0,180,53,48,375,187,1324,244,4,64,1.0,16.0,0,0,5441.487804878048,5437.6463414634145,82.0,636648.4756097561,657024.0975609756,0.0085,0,0
12086008205,Census Tract 82.05; Miami-Dade County; Florida,3156,1774,1740,34,1740,1060,182,37,25,24,412,37.5,170813,295157,100889,-888888888,-888888888,-888888888,0,124,14,5,130,35,1190,170,8,135,2.0,16.875,0,0,1432.1090909090908,2840.6545454545453,110.0,800944.8363636363,772296.7090909091,0.0018,0,0
12086008206,Census Tract 82.06; Miami-Dade County; Florida,3035,2011,1908,103,1871,1077,208,33,26,75,452,33.8,106801,204986,80170,-888888888,-888888888,-888888888,0,123,42,69,125,34,1029,440,6,90,1.0,15.0,0,0,10613.787037037036,6752.851851851852,108.0,745366.2222222222,784477.1111111111,0.0142,0,0
12086008207,Census Tract 82.07; Miami-Dade County; Florida,3853,2771,2713,58,2698,1768,167,5,29,0,729,33.1,216711,278026,84907,-888888888,-888888888,-888888888,12,29,373,171,311,119,1755,313,4,64,1.0,16.0,0,0,1321.878787878788,2774.5656565656564,99.0,647948.0303030303,666746.5151515151,0.002,0,0
12086008208,Census Tract 82.08; Miami-Dade County; Florida,3904,2801,2628,173,2552,1729,221,92,7,234,269,34.9,87096,106420,41475,-888888888,-888888888,-888888888,10,142,45,73,293,268,1314,373,16,634,1.0,39.625,0,0,13571.219047619048,13075.27619047619,105.0,533975.9428571429,557119.2761904761,0.0254,0,0
12086008209,Census Tract 82.09; Miami-Dade County; Florida,3141,1904,1835,65,1795,1169,203,73,0,45,305,41.8,164073,178633,57312,-888888888,-888888888,-888888888,0,87,60,82,152,85,1145,122,3,40,1.0,13.333333333333334,0,0,3909.162162162162,5039.072072072072,111.0,535548.5765765766,552559.3963963964,0.0073,0,0
12086008305,Census Tract 83.05; Miami-Dade County; Florida,4549,3066,2942,124,2900,1940,194,111,111,46,498,29.0,92829,168716,60104,-888888888,-888888888,-888888888,15,254,16,38,191,295,1439,381,9,1590,3.0,176.66666666666666,0,0,5942.301886792453,5104.726415094339,106.0,658869.4905660377,683755.179245283,0.009,0,2
12086008308,Census Tract 83.08; Miami-Dade County; Florida,4326,2914,2768,146,2712,2139,165,23,0,222,163,32.6,74632,85005,27201,-888888888,-888888888,-888888888,8,461,112,51,306,456,625,756,10,1000,1.0,100.0,0,0,5201.571428571428,9367.80357142857,56.0,569606.1428571428,606781.5178571428,0.0091,0,0
12086008309,Census Tract 83.09; Miami-Dade County; Florida,3322,1998,1639,359,1611,1247,240,0,0,100,24,23.2,43646,55114,18237,-888888888,-888888888,-888888888,3,92,11,9,320,217,346,355,44,5458,2.0,124.04545454545455,0,0,14824.231481481482,17224.14814814815,108.0,532506.0370370371,560640.3796296297,0.0278,1,0
12086008310,Census Tract 83.10; Miami-Dade County; Florida,3416,1832,1745,87,1745,1324,198,47,0,38,138,40.5,78487,109310,30546,-888888888,-888888888,-888888888,0,264,91,10,166,252,705,453,0,0,,,0,0,,,,,,,0,0
12086008311,Census Tract 83.11; Miami-Dade County; Florida,3621,2371,2231,140,2132,1675,221,0,0,123,113,37.5,94102,113308,31795,-888888888,-888888888,-888888888,0,24,77,19,349,276,731,404,0,0,,,0,0,,,,,,,0,0
12086008312,Census Tract 83.12; Miami-Dade County; Florida,3142,1810,1771,39,1771,1361,192,147,0,31,40,33.5,65385,76030,23091,-888888888,-888888888,-888888888,0,175,60,0,185,100,593,345,0,0,,,0,0,,,,,,,0,0
12086008313,Census Tract 83.13; Miami-Dade County; Florida,4123,2204,2133,71,2108,1611,225,67,0,27,178,37.6,61697,96005,34679,-888888888,-888888888,-888888888,0,207,12,10,263,135,593,585,0,0,,,0,0,,,,,,,0,0
12086008314,Census Tract 83.14; Miami-Dade County; Florida,2501,1654,1595,54,1569,1297,232,0,0,16,24,31.2,80769,102761,27657,-888888888,-888888888,-888888888,0,158,21,24,323,92,662,159,0,0,,,0,0,,,,,,,0,0
12086008315,Census Tract 83.15; Miami-Dade County; Florida,4140,2598,2519,79,2424,2108,148,61,0,69,38,32.4,95567,104209,26848,-888888888,-888888888,-888888888,0,74,137,8,279,158,806,732,0,0,,,0,0,,,,,,,0,0
12086008409,Census Tract 84.09; Miami-Dade County; Florida,4217,2359,2219,140,2208,1620,193,42,14,0,339,32.1,88750,134751,53493,-888888888,-888888888,-888888888,0,122,115,30,209,64,1454,258,14,1763,1.0,125.92857142857143,0,0,16779.05442176871,6680.442176870748,147.0,827627.7619047619,837523.0952380953,0.0203,2,1
12086008415,Census Tract 84.15; Miami-Dade County; Florida,3807,2470,2380,90,2380,1788,124,9,0,0,459,26.7,199773,251476,81405,-888888888,-888888888,-888888888,0,137,88,55,160,86,1620,194,4,196,1.0,49.0,0,0,1719.6854838709678,4177.967741935484,124.0,702515.0322580645,744630.3064516129,0.0024,0,0
12086008416,Census Tract 84.16; Miami-Dade County; Florida,2744,1944,1910,34,1901,1257,199,33,31,31,350,37.0,66573,115651,48836,-888888888,-888888888,-888888888,0,19,39,45,117,161,1001,268,8,1222,2.0,152.75,0,0,12599.527777777777,9914.194444444445,36.0,841248.3611111111,874329.7222222222,0.015,0,0
12086008418,Census Tract 84.18; Miami-Dade County; Florida,2448,1604,1552,52,1546,1120,11,80,19,7,309,33.7,77250,110274,41099,-888888888,-888888888,-888888888,0,76,13,52,117,54,963,210,8,834,2.0,104.25,0,0,11905.833333333334,14676.583333333334,24.0,792900.8333333334,849015.3333333334,0.015,0,0
12086008419,Census Tract 84.19; Miami-Dade County; Florida,4184,2938,2758,87,2698,2416,53,28,19,16,166,30.4,64429,87607,37689,-888888888,-888888888,-888888888,20,38,63,100,329,259,1203,614,7,749,2.0,107.0,0,0,15541.4,14878.033333333333,30.0,813146.0,863280.2333333333,0.0191,0,0
12086008420,Census Tract 84.20; Miami-Dade County; Florida,1247,1010,1010,0,1003,743,122,0,27,59,52,31.5,136121,129625,59810,-888888888,-888888888,-888888888,0,28,37,22,13,64,751,92,0,0,,,0,0,,,,,,,0,0
12086008421,Census Tract 84.21; Miami-Dade County; Florida,3823,2292,2181,111,2152,1780,157,0,8,7,200,29.5,165033,141063,47854,-888888888,-888888888,-888888888,0,351,106,27,204,203,1064,118,0,0,,,0,0,,,,,,,0,0
12086008422,Census Tract 84.22; Miami-Dade County; Florida,1886,1300,1295,5,1295,858,66,8,198,0,165,28.7,78947,123167,49366,-888888888,-888888888,-888888888,0,0,131,2,257,12,795,101,0,0,,,0,0,,,,,,,0,0
12086008423,Census Tract 84.23; Miami-Dade County; Florida,4435,2675,2647,28,2597,2134,159,35,0,52,217,27.5,91771,141809,48193,-888888888,-888888888,-888888888,2,118,49,14,424,172,1469,260,0,0,,,0,0,,,,,,,0,0
12086008424,Census Tract 84.24; Miami-Dade County; Florida,3440,2149,2130,19,2079,1572,130,87,90,40,160,31.0,48232,76434,39781,-888888888,-888888888,-888888888,0,59,116,43,229,130,728,653,0,0,,,0,0,,,,,,,0,0
12086008425,Census Tract 84.25; Miami-Dade County; Florida,1724,1026,983,43,979,677,161,38,36,20,47,32.7,77212,98379,45989,-888888888,-888888888,-888888888,0,47,59,13,88,49,607,77,0,0,,,0,0,,,,,,,0,0
12086008426,Census Tract 84.26; Miami-Dade County; Florida,3188,2209,2096,113,2096,1554,85,79,0,61,317,28.7,138750,160083,49433,-888888888,-888888888,-888888888,2,122,155,11,117,159,1172,244,0,0,,,0,0,,,,,,,0,0
12086008427,Census Tract 84.27; Miami-Dade County; Florida,1633,1121,1106,15,1106,718,180,15,0,38,155,31.1,79419,128117,51858,-888888888,-888888888,-888888888,3,36,36,6,124,23,673,88,0,0,,,0,0,,,,,,,0,0
12086008428,Census Tract 84.28; Miami-Dade County; Florida,1933,1460,1420,40,1403,1035,75,31,0,28,234,25.5,156250,185278,67963,-888888888,-888888888,-888888888,6,3,70,46,114,67,845,165,0,0,,,0,0,,,,,,,0,0
12086008429,Census Tract 84.29; Miami-Dade County; Florida,2996,1823,1807,16,1770,809,391,97,10,50,413,31.3,135448,201893,55017,-888888888,-888888888,-888888888,46,242,60,96,135,28,772,217,0,0,,,0,0,,,,,,,0,0
12086008430,Census Tract 84.30; Miami-Dade County; Florida,4449,3157,3035,122,3000,2526,146,38,0,132,158,25.3,51771,62920,26926,-888888888,-888888888,-888888888,0,182,214,17,346,239,884,528,0,0,,,0,0,,,,,,,0,0
12086008431,Census Tract 84.31; Miami-Dade County; Florida,2386,528,511,17,505,361,97,0,4,0,43,20.4,58648,90204,28184,-888888888,-888888888,-888888888,0,17,46,31,31,39,263,41,0,0,,,0,0,,,,,,,0,0
12086008502,Census Tract 85.02; Miami-Dade County; Florida,3466,2175,2081,94,2062,1491,269,20,0,5,277,31.3,116488,146563,50427,-888888888,-888888888,-888888888,0,110,115,50,134,61,1018,245,14,967,2.0,69.07142857142857,0,0,9465.166666666666,9154.516666666666,60.0,1068585.0666666667,1002401.4,0.0089,0,0
12086008503,Census Tract 85.03; Miami-Dade County; Florida,2969,1644,1606,38,1606,1323,114,94,0,0,75,28.2,62448,98569,35146,-888888888,-888888888,-888888888,0,273,29,45,148,50,496,180,0,0,,,0,0,,,,,,,0,0
